name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,foldseek_match_coverage
MGC_CANDIDATE_705,64,4096,64,56,62.494,54.494,0.97646875,0.9731071428571428,0.00018249740259740292,0.013509159951581109,0.969,0.964,0.992,0.953,1.0,1.0,0.0,0.0,4.1588830833596715,8.0,0.3,3.2548958333333333,large,50.07481978335938,49.82598068789337,MGC,1.0
MGC_CANDIDATE_1412,9,81,9,6,5.1049999999999995,2.105,0.5672222222222222,0.35083333333333333,0.0008117666666666665,0.028491519206014032,0.3635,0.36,1.0,0.309,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,1.8907407407407406,small,9.379009251490405,1.7841566455537887,MGC,0.0
MGC_CANDIDATE_716,16,256,16,12,11.415,7.414999999999999,0.7134375,0.6179166666666666,0.0015091742424242457,0.03884809187623307,0.6045,0.599,0.7645000000000001,0.579,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.378125,medium,10.642414595733015,8.18358512123385,MGC,1.0
MGC_CANDIDATE_718,9,81,9,6,7.377000000000001,4.377,0.8196666666666668,0.7294999999999999,0.0066634999999999976,0.08163026399565297,0.689,0.689,1.0,0.664,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7322222222222226,small,6.366102977375405,5.261528984187433,MGC,1.0
RANDOM_MGC_1372,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1310,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1326,64,4096,64,56,43.567,35.56700000000001,0.680734375,0.6351250000000002,0.016425129545454543,0.12816056158372022,0.581,0.53075,0.8150000000000001,0.449,1.0,0.921875,0.078125,0.0,4.1588830833596715,8.0,0.3,2.2691145833333333,large,2.9707608198274573,2.614883985047783,MGC,1.0
MGC_CANDIDATE_714,16,256,16,12,12.213999999999999,8.213999999999999,0.7633749999999999,0.6844999999999999,0.017446090909090908,0.13208365118019302,0.6645,0.5892499999999999,0.92425,0.546,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.544583333333333,medium,3.5081934505872185,2.9110340043178535,MGC,1.0
MGC_CANDIDATE_717,16,256,16,12,8.721,4.721,0.5450625,0.3934166666666667,0.016961356060606062,0.1302357710485336,0.346,0.332,0.75175,0.311,1.0,0.375,0.625,0.0,2.772588722239781,4.0,0.3,1.816875,medium,1.881683488545364,0.7172888517076779,MGC,0.5
MGC_CANDIDATE_710,36,1296,36,30,35.23,29.229999999999997,0.978611111111111,0.9743333333333333,0.0001771954022988509,0.013311476338064494,0.969,0.966,0.992,0.958,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,3.262037037037037,medium,50.97940257540074,50.65804244455293,MGC,1.0
MGC_CANDIDATE_1073,9,81,9,6,6.23,3.2300000000000004,0.6922222222222223,0.5383333333333334,0.0006594666666666679,0.02568008307359359,0.552,0.552,1.0,0.498,1.0,0.8888888888888888,0.1111111111111111,0.0,2.197224577336219,3.0,0.3,2.307407407407408,small,15.273401612377883,9.280863019419424,MGC,1.0
RANDOM_MGC_1878,5,25,5,2,3.564,0.564,0.7128,0.282,0.0,0.0,0.282,0.282,1.0,0.282,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.376,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1388,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1874,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_769,16,256,16,12,13.142,9.142,0.821375,0.7618333333333333,0.009356151515151508,0.0967272015265174,0.7655000000000001,0.6785000000000001,0.8995,0.661,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.7379166666666666,medium,5.390159042873446,4.774596246400486,MGC,1.0
MGC_CANDIDATE_723,9,81,9,6,6.313999999999999,3.3139999999999996,0.7015555555555555,0.5523333333333332,0.017017066666666664,0.1304494793652572,0.481,0.476,1.0,0.45,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.3385185185185184,small,3.078245750841244,1.934337603807544,MGC,0.6666666666666666
RANDOM_MGC_1877,5,25,5,2,3.292,0.29200000000000004,0.6584,0.14600000000000002,9.799999999999978e-05,0.009899494936611655,0.14600000000000002,0.153,1.0,0.139,1.0,0.6,0.0,0.4,1.6094379124341003,2.23606797749979,0.3,2.1946666666666665,small,36.203867196751276,-15.55634918610406,RANDOM,0.0
RANDOM_MGC_1902,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_721,9,81,9,6,8.770999999999999,5.770999999999999,0.9745555555555554,0.9618333333333332,0.00036376666666666725,0.019072668053176704,0.953,0.953,1.0,0.943,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.248518518518518,small,35.367655625045224,34.70061616382505,MGC,1.0
RANDOM_MGC_1273,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1888,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1901,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_727,5,25,5,2,4.894,1.894,0.9788,0.947,0.0,0.0,0.947,0.947,1.0,0.947,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.2626666666666666,small,0.0,0.0,MGC,0.6666666666666666
MGC_CANDIDATE_732,9,81,9,6,7.867000000000001,4.867,0.8741111111111112,0.8111666666666667,0.003820966666666667,0.06181396821646922,0.782,0.782,1.0,0.757,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.913703703703704,small,9.287724565758419,8.2694362037491,MGC,1.0
RANDOM_MGC_1895,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1896,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_771,9,81,9,6,6.489999999999999,3.4899999999999998,0.721111111111111,0.5816666666666667,0.00731386666666666,0.08552114748216759,0.53,0.53,1.0,0.523,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.4037037037037035,small,4.924058241839177,3.2935323596470485,MGC,1.0
MGC_CANDIDATE_736,9,81,9,6,7.206,4.206,0.8006666666666667,0.7010000000000001,0.0006175999999999983,0.024851559307214475,0.687,0.687,1.0,0.683,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.668888888888889,small,20.146287823529928,16.135808423240015,MGC,1.0
RANDOM_MGC_1334,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1009,10,100,10,6,9.354,5.354,0.9353999999999999,0.8923333333333333,0.0011050666666666685,0.0332425430234612,0.875,0.875,1.0,0.867,1.0,1.0,0.0,0.0,2.3025850929940455,3.1622776601683795,0.3,3.118,small,19.114061146030892,17.818532502621395,MGC,0.75
MGC_CANDIDATE_1450,9,81,9,6,7.893999999999999,4.894,0.8771111111111111,0.8156666666666667,0.004787466666666668,0.06919152163861313,0.783,0.783,1.0,0.76,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9237037037037035,small,8.340777850288635,7.452743550864374,MGC,1.0
MGC_CANDIDATE_737,9,81,9,6,6.064000000000001,3.064,0.6737777777777779,0.5106666666666667,0.014740266666666672,0.12140949990287693,0.462,0.462,1.0,0.402,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.2459259259259263,small,3.0786534667944947,1.7351744866356602,MGC,0.6666666666666666
RANDOM_MGC_1893,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_735,9,81,9,6,8.926,5.926,0.9917777777777778,0.9876666666666667,1.306666666666669e-05,0.003614784456460259,0.987,0.987,1.0,0.984,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.305925925925926,small,191.37455804355045,190.2372534101403,MGC,1.0
RANDOM_MGC_1277,8,64,8,2,6.2250000000000005,0.225,0.7781250000000001,0.1125,1.2500000000000023e-05,0.0035355339059327407,0.1125,0.77875,1.0,0.11,1.0,0.75,0.0,0.25,2.0794415416798357,2.8284271247461903,0.3,2.5937500000000004,small,135.2341719019271,-53.03300858899102,RANDOM,0.0
MGC_CANDIDATE_767,9,81,9,6,7.534000000000001,4.534000000000001,0.8371111111111111,0.7556666666666668,0.012036266666666668,0.10970992054808293,0.693,0.693,1.0,0.677,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7903703703703706,small,4.895738766629674,4.153377054602462,MGC,1.0
RANDOM_MGC_1284,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_784,16,256,16,12,12.82,8.82,0.80125,0.735,0.010238181818181813,0.10118390098321874,0.728,0.643,0.88225,0.63,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.6708333333333334,medium,4.953851305684803,4.299102878748907,MGC,1.0
RANDOM_MGC_2289,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_772,9,81,9,6,7.731999999999999,4.731999999999999,0.859111111111111,0.7886666666666665,0.0026866666666666658,0.05183306537980043,0.817,0.817,1.0,0.722,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.8637037037037034,small,10.786765301536635,9.427701469824743,MGC,1.0
MGC_CANDIDATE_770,9,81,9,6,7.994,4.994,0.8882222222222222,0.8323333333333333,6.586666666666679e-05,0.008115828156551048,0.836,0.836,1.0,0.822,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.960740740740741,small,72.4783978758117,65.59199173082996,MGC,1.0
MGC_CANDIDATE_738,16,256,16,12,15.26,11.26,0.95375,0.9383333333333334,0.001989696969696968,0.04460601943344607,0.935,0.9,0.9984999999999999,0.892,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.1791666666666667,medium,14.656093691019006,14.310475165481911,MGC,1.0
MGC_CANDIDATE_766,16,256,16,12,11.172,7.172000000000001,0.69825,0.5976666666666667,0.042016787878787876,0.2049799694574762,0.517,0.491,0.967,0.413,1.0,0.75,0.25,0.0,2.772588722239781,4.0,0.3,2.3275,medium,1.9428727648562674,1.452174412234063,MGC,1.0
MGC_CANDIDATE_729,16,256,16,12,14.600000000000001,10.6,0.9125000000000001,0.8833333333333333,0.0008736969696969712,0.029558365477424006,0.892,0.8805000000000001,0.9445,0.84,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.041666666666667,medium,20.721714144437836,19.734965851845555,MGC,1.0
RANDOM_MGC_1367,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_728,16,256,16,12,12.370000000000001,8.370000000000001,0.7731250000000001,0.6975000000000001,0.0005780909090909081,0.024043521145849418,0.692,0.6847500000000001,0.80875,0.677,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.577083333333334,medium,19.677858210949882,16.532520240639535,MGC,1.0
MGC_CANDIDATE_731,25,625,25,20,24.404,19.404000000000003,0.97616,0.9702000000000002,5.3010526315789564e-05,0.007280832803724418,0.9704999999999999,0.966,0.981,0.959,1.0,1.0,0.0,0.0,3.2188758248682006,5.0,0.3,3.2538666666666667,medium,92.86849708375655,92.0499094083259,MGC,1.0
RANDOM_MGC_1353,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1322,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_739,16,256,16,12,11.065000000000001,7.064999999999999,0.6915625000000001,0.5887499999999999,0.005870204545454541,0.07661726010145847,0.5745,0.5535000000000001,0.796,0.497,1.0,0.875,0.125,0.0,2.772588722239781,4.0,0.3,2.3052083333333337,medium,5.110630417760741,3.768733045499539,MGC,1.0
RANDOM_MGC_1314,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_818,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,3.3333333333333335,small,0.0,0.0,MGC,0.0
MGC_CANDIDATE_768,9,81,9,6,7.144,4.144,0.7937777777777778,0.6906666666666667,0.011873866666666661,0.10896727337447083,0.629,0.629,1.0,0.612,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.6459259259259262,small,4.531431892224088,3.585174287367212,MGC,1.0
RANDOM_MGC_2279,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_775,9,81,9,6,5.1259999999999994,2.126,0.5695555555555555,0.35433333333333333,0.0002862666666666663,0.016919416853623127,0.3585,0.35,1.0,0.328,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,1.8985185185185183,small,15.931728492039182,3.211300590522326,MGC,0.0
MGC_CANDIDATE_783,9,81,9,6,5.674,2.6740000000000004,0.6304444444444445,0.4456666666666667,0.005176666666666669,0.07194905605125525,0.4355,0.429,1.0,0.369,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.1014814814814815,small,4.5927557994512345,2.024580649993467,MGC,0.6666666666666666
MGC_CANDIDATE_1011,16,256,16,12,15.190000000000001,11.19,0.9493750000000001,0.9325,0.00010936363636363562,0.010457707031832342,0.9325000000000001,0.92925,0.9624999999999999,0.921,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.1645833333333337,medium,62.09535207128671,60.48170962092604,MGC,1.0
MGC_CANDIDATE_773,9,81,9,6,5.136,2.136,0.5706666666666667,0.35600000000000004,0.0007615999999999998,0.02759710129705654,0.37,0.369,1.0,0.317,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,1.9022222222222223,small,9.807793353120587,2.0291986247835716,MGC,0.0
MGC_CANDIDATE_1070,36,1296,36,30,22.182999999999996,16.183,0.6161944444444444,0.5394333333333333,0.02028177126436781,0.1424140837992079,0.45,0.437,0.789,0.403,1.0,0.5,0.5,0.0,3.58351893845611,6.0,0.3,2.053981481481481,medium,2.22024701496695,1.6812475771070126,MGC,1.0
MGC_CANDIDATE_842,16,256,16,12,15.324,11.324000000000002,0.95775,0.9436666666666668,0.00075260606060606,0.02743366655418229,0.9435,0.94075,0.99175,0.899,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.1925,medium,23.976014970544483,23.46265547098513,MGC,1.0
MGC_CANDIDATE_781,25,625,25,20,15.852,10.851999999999999,0.63408,0.5426,0.01362098947368421,0.11670899482766617,0.5185,0.507,0.865,0.448,1.0,0.76,0.24,0.0,3.2188758248682006,5.0,0.3,2.1136,medium,2.8625043039168174,2.0786744017307828,MGC,1.0
RANDOM_MGC_1363,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1369,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_777,9,81,9,6,7.24,4.24,0.8044444444444445,0.7066666666666667,0.009127466666666662,0.09553777612372323,0.646,0.646,1.0,0.644,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.681481481481482,small,5.280052194130826,4.256605953858771,MGC,1.0
RANDOM_MGC_1279,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1288,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1285,6,36,6,2,4.318,0.318,0.7196666666666666,0.159,3.200000000000006e-05,0.005656854249492385,0.159,0.37224999999999997,1.0,0.155,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.3988888888888886,small,74.18728645948853,-24.925514036825774,RANDOM,0.0
RANDOM_MGC_1287,6,36,6,2,4.235,0.235,0.7058333333333334,0.1175,1.2499999999999953e-05,0.003535533905932731,0.1175,0.33999999999999997,1.0,0.115,1.0,0.6666666666666666,0.0,0.3333333333333333,1.791759469228055,2.449489742783178,0.3,2.3527777777777783,small,114.78700081261645,-51.61879502661806,RANDOM,0.0
MGC_CANDIDATE_780,9,81,9,6,7.768000000000001,4.768000000000001,0.8631111111111112,0.7946666666666667,0.007337866666666669,0.08566134873247484,0.746,0.746,1.0,0.733,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.8770370370370375,small,6.573689527930951,5.7746775411106155,MGC,1.0
RANDOM_MGC_1286,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_778,9,81,9,6,6.625,3.625,0.7361111111111112,0.6041666666666666,0.0016857666666666652,0.04105808893100926,0.613,0.613,1.0,0.553,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.453703703703704,small,10.621807357958563,7.408203220996575,MGC,1.0
MGC_CANDIDATE_1030,9,81,9,6,7.808,4.808,0.8675555555555555,0.8013333333333333,0.007526666666666669,0.08675636383958625,0.753,0.753,1.0,0.738,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.8918518518518517,small,6.541947246716954,5.778634686215133,MGC,1.0
RANDOM_MGC_1306,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1012,4,16,4,2,3.896,1.896,0.974,0.948,0.0,0.0,0.948,0.948,1.0,0.948,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.2466666666666666,small,0.0,0.0,MGC,1.0
RANDOM_MGC_1280,8,64,8,2,6.208,0.208,0.776,0.104,0.0,0.0,0.104,0.776,1.0,0.104,1.0,0.75,0.0,0.25,2.0794415416798357,2.8284271247461903,0.3,2.586666666666667,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1023,25,625,25,20,22.984,17.984,0.9193600000000001,0.8992000000000001,0.0006932210526315785,0.02632909137497112,0.8925000000000001,0.89,0.971,0.874,1.0,1.0,0.0,0.0,3.2188758248682006,5.0,0.3,3.0645333333333338,medium,23.52378937728076,22.75809641382497,MGC,1.0
RANDOM_MGC_1352,5,25,5,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1007,9,81,9,6,8.374,5.3740000000000006,0.9304444444444445,0.8956666666666667,6.586666666666679e-05,0.008115828156551048,0.892,0.892,1.0,0.889,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.101481481481482,small,77.68085182231879,73.39567265059058,MGC,1.0
MGC_CANDIDATE_1018,9,81,9,6,8.594,5.594,0.9548888888888888,0.9323333333333333,6.906666666666585e-05,0.008310635755865242,0.928,0.928,1.0,0.926,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.1829629629629625,small,78.80129849593037,76.08723952160499,MGC,1.0
RANDOM_MGC_1327,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1296,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_974,5,25,5,2,4.266,1.266,0.8532,0.633,0.0,0.0,0.633,0.633,1.0,0.633,1.0,1.0,0.0,0.0,1.6094379124341003,2.23606797749979,0.3,2.844,small,0.0,0.0,MGC,0.6666666666666666
RANDOM_MGC_1351,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1290,4,16,4,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_1324,6,36,6,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_2324,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_774,9,81,9,6,8.232,5.232,0.9146666666666666,0.872,5.36000000000001e-05,0.007321202087089257,0.87,0.87,1.0,0.865,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.048888888888889,small,83.95706871015278,78.12924615326583,MGC,1.0
MGC_CANDIDATE_1117,9,81,9,6,8.612,5.612,0.9568888888888889,0.9353333333333333,0.0002866666666666652,0.01693123346560035,0.927,0.927,1.0,0.922,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.18962962962963,small,38.797462111872,37.52433835515631,MGC,1.0
MGC_CANDIDATE_813,36,1296,36,30,34.35,28.349999999999998,0.9541666666666667,0.945,0.0028159999999999995,0.05306599664568639,0.967,0.879,0.991,0.852,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,3.180555555555556,medium,12.327416952788777,12.154676078291098,MGC,1.0
MGC_CANDIDATE_1065,4,16,4,2,2.631,0.631,0.65775,0.3155,5.000000000000009e-07,0.0007071067811865482,0.3155,0.31575,1.0,0.315,1.0,0.5,0.5,0.0,1.3862943611198906,2.0,0.3,2.1925,small,505.93490193897424,21.920310216782973,MGC,0.0
RANDOM_MGC_1402,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
RANDOM_MGC_3498,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1025,9,81,9,6,7.135,4.135,0.7927777777777778,0.6891666666666666,0.03060736666666668,0.1749496117934152,0.579,0.579,1.0,0.572,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.642592592592593,small,2.816684031054964,2.224450015506203,MGC,1.0
RANDOM_MGC_1295,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.3333333333333335,small,0.0,0.0,RANDOM,0.0
MGC_CANDIDATE_1202,9,81,9,6,7.778,4.778,0.8642222222222222,0.7963333333333332,0.0004258666666666657,0.020636537177217154,0.802,0.8,1.0,0.771,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.880740740740741,small,27.34093503076313,24.05119274959017,MGC,1.0
MGC_CANDIDATE_1016,9,81,9,6,6.788000000000001,3.7880000000000003,0.7542222222222223,0.6313333333333334,9.706666666666685e-05,0.009852241707685965,0.626,0.626,1.0,0.624,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.514074074074075,small,46.103438760325275,33.63024813681261,MGC,1.0
