cluster_name,category,mean_cladepp_score,weighted_cladepp_score,positive_correlation_ratio,n_clades_analyzed,total_clades,conservation_level
MGC_CANDIDATE_228,MGC_CANDIDATE,0.2843781041276399,0.2879981772109841,0.33567126818244325,114,114,Medium
MGC_CANDIDATE_229,MGC_CANDIDATE,0.3245728186430695,0.30789185624532517,0.3351945450352698,104,104,Medium
MGC_CANDIDATE_230,MGC_CANDIDATE,0.4792673903568555,0.45836800994937804,0.2690981255751235,92,92,High
MGC_CANDIDATE_231,MGC_CANDIDATE,0.3229023405425695,0.3300189695102204,0.3869034035940637,91,91,Medium
MGC_CANDIDATE_232,MGC_CANDIDATE,0.427905257584641,0.4299933230611828,0.500829355250562,92,92,Medium
MGC_CANDIDATE_233,MGC_CANDIDATE,0.4089539170453329,0.44595697202964646,0.2850000297696302,90,90,Medium
MGC_CANDIDATE_234,MGC_CANDIDATE,0.33163752145051484,0.31571035463745656,0.21447763062695455,112,112,Medium
MGC_CANDIDATE_235,MGC_CANDIDATE,0.6416633995061786,0.5634843755614721,0.6934232590731383,86,86,High
MGC_CANDIDATE_236,MGC_CANDIDATE,0.47420161957506746,0.4912437655668787,0.4936341263884944,107,107,Medium
MGC_CANDIDATE_237,MGC_CANDIDATE,0.17931168713967136,0.17074901877959567,0.0,94,94,Medium
MGC_CANDIDATE_238,MGC_CANDIDATE,0.4245777835079295,0.45785117799763303,0.3423756130933717,94,94,Medium
MGC_CANDIDATE_239,MGC_CANDIDATE,0.33050788105718576,0.3307570387350472,0.3618921909473892,79,79,Medium
MGC_CANDIDATE_240,MGC_CANDIDATE,0.4984348568289012,0.5310730294056266,0.5661025437457881,87,87,High
MGC_CANDIDATE_241,MGC_CANDIDATE,0.31600945010781345,0.2839560728905757,0.25757752812523327,109,109,Medium
MGC_CANDIDATE_242,MGC_CANDIDATE,0.3911757286413209,0.39678465124092904,0.37643007979148463,91,91,Medium
MGC_CANDIDATE_243,MGC_CANDIDATE,0.4599030892389327,0.42774375831223393,0.37196787866947045,105,105,Medium
MGC_CANDIDATE_244,MGC_CANDIDATE,0.4999122510334665,0.4389042770323397,0.6323046184496196,95,95,High
MGC_CANDIDATE_245,MGC_CANDIDATE,0.2707871284575144,0.24746943549801503,0.2882459562101153,91,91,Medium
MGC_CANDIDATE_246,MGC_CANDIDATE,0.3668038129452388,0.3468321856127668,0.3000349846637641,96,96,Medium
MGC_CANDIDATE_247,MGC_CANDIDATE,0.35122856499224997,0.3949457922502795,0.23559842177476817,96,96,Medium
MGC_CANDIDATE_248,MGC_CANDIDATE,0.3314457881075753,0.31252220904034544,0.20475705122767843,91,91,Medium
MGC_CANDIDATE_249,MGC_CANDIDATE,0.5996888752471736,0.5234360209950879,0.7808443471724067,98,98,High
MGC_CANDIDATE_250,MGC_CANDIDATE,0.44881247174556993,0.4547133424425166,0.4314612873260583,102,102,Medium
MGC_CANDIDATE_251,MGC_CANDIDATE,0.2640679694642435,0.26483853724552137,0.22411586044641862,92,92,Medium
MGC_CANDIDATE_252,MGC_CANDIDATE,0.5056908899283746,0.4808082173748372,0.4843665084752045,120,120,High
MGC_CANDIDATE_253,MGC_CANDIDATE,0.6392471222487011,0.6289409585905913,0.5762261436350188,99,99,High
MGC_CANDIDATE_254,MGC_CANDIDATE,0.5184003973951221,0.5690080483279726,0.5076993480872645,97,97,High
MGC_CANDIDATE_255,MGC_CANDIDATE,0.2354018707756999,0.2511904099672013,0.2388947111361968,103,103,Medium
MGC_CANDIDATE_256,MGC_CANDIDATE,0.3501984413191327,0.3706580921010062,0.35169879453335146,97,97,Medium
MGC_CANDIDATE_257,MGC_CANDIDATE,0.5444004464447965,0.4799609205707917,0.418140666577151,82,82,High
MGC_CANDIDATE_258,MGC_CANDIDATE,0.3254194562628772,0.4193533463348835,0.4146625542676966,91,91,Medium
MGC_CANDIDATE_259,MGC_CANDIDATE,0.4531195745814167,0.5007538700111397,0.39782363126736003,118,118,Medium
MGC_CANDIDATE_260,MGC_CANDIDATE,0.48980691652531344,0.5151313331545169,0.42394058180423205,100,100,High
MGC_CANDIDATE_261,MGC_CANDIDATE,0.3011034107019906,0.26604558606284195,0.23072080904873632,92,92,Medium
MGC_CANDIDATE_262,MGC_CANDIDATE,0.39729863801274634,0.43495182631203905,0.2920514686996366,95,95,Medium
MGC_CANDIDATE_263,MGC_CANDIDATE,0.04444345198633981,0.04221626389769239,0.07122321851507107,109,109,Low
MGC_CANDIDATE_264,MGC_CANDIDATE,0.29029541057602726,0.284655818276554,0.3797936078100273,109,109,Medium
MGC_CANDIDATE_265,MGC_CANDIDATE,0.3758901920104985,0.3127113475299794,0.3035912701471172,108,108,Medium
MGC_CANDIDATE_266,MGC_CANDIDATE,0.2655208451200982,0.23255688130197508,0.08120826658192104,98,98,Medium
MGC_CANDIDATE_267,MGC_CANDIDATE,0.5849344136060184,0.6105865075190606,0.482222953845176,104,104,High
MGC_CANDIDATE_268,MGC_CANDIDATE,0.2452973211841658,0.2699799882168128,0.2004687262547606,97,97,Medium
MGC_CANDIDATE_269,MGC_CANDIDATE,0.3550990664253045,0.3794199584312827,0.23195553528217921,107,107,Medium
MGC_CANDIDATE_270,MGC_CANDIDATE,0.4183991300210275,0.4456293402248683,0.3585259611208204,92,92,Medium
MGC_CANDIDATE_271,MGC_CANDIDATE,0.5637372077574322,0.5600860815971516,0.5085845253293588,75,75,High
MGC_CANDIDATE_272,MGC_CANDIDATE,0.24466288743420014,0.23471227616227583,0.2431138852225074,108,108,Medium
MGC_CANDIDATE_273,MGC_CANDIDATE,0.532894860113985,0.548289933825774,0.38739941348875584,93,93,High
MGC_CANDIDATE_274,MGC_CANDIDATE,0.40503484646707216,0.43830474587044166,0.46304618376630274,94,94,Medium
MGC_CANDIDATE_275,MGC_CANDIDATE,0.2950506905987822,0.2951941517663845,0.46114457246876117,94,94,Medium
MGC_CANDIDATE_276,MGC_CANDIDATE,0.4551472752957967,0.5102315662242787,0.5980589958438068,99,99,Medium
MGC_CANDIDATE_277,MGC_CANDIDATE,0.4259757202390978,0.41681429178356616,0.36757130550927203,94,94,Medium
MGC_CANDIDATE_278,MGC_CANDIDATE,0.33733594832308966,0.3042676158971655,0.4042014644389256,96,96,Medium
MGC_CANDIDATE_279,MGC_CANDIDATE,0.4116410512253931,0.4112144988047121,0.4666664318155942,100,100,Medium
MGC_CANDIDATE_280,MGC_CANDIDATE,0.36116872210803075,0.3649961093398192,0.35681620581510765,97,97,Medium
MGC_CANDIDATE_281,MGC_CANDIDATE,0.4164890735883634,0.4130726109157291,0.43418963770587576,85,85,Medium
MGC_CANDIDATE_282,MGC_CANDIDATE,0.4773302918043841,0.5384598610620677,0.5456346714902884,89,89,Medium
MGC_CANDIDATE_283,MGC_CANDIDATE,0.5797892649105195,0.626479809254017,0.6681268453478637,88,88,High
MGC_CANDIDATE_284,MGC_CANDIDATE,0.26662626118010246,0.22847361660354587,0.18545903483992976,96,96,Medium
MGC_CANDIDATE_285,MGC_CANDIDATE,0.6404534012493799,0.7387224585501947,0.7152225402476482,109,109,High
MGC_CANDIDATE_286,MGC_CANDIDATE,0.18741346303295453,0.13603561653419263,0.3540597153814991,94,94,Medium
MGC_CANDIDATE_287,MGC_CANDIDATE,0.3870670329605538,0.470326095143139,0.47528519716230777,99,99,Medium
MGC_CANDIDATE_288,MGC_CANDIDATE,0.4691443781991395,0.455665601548057,0.6227906697281256,93,93,Medium
MGC_CANDIDATE_289,MGC_CANDIDATE,0.4350619981318151,0.4268146263029224,0.1767100624473117,106,106,Medium
MGC_CANDIDATE_290,MGC_CANDIDATE,0.3348426232518961,0.3328330237623315,0.39441352951470554,76,76,Medium
MGC_CANDIDATE_291,MGC_CANDIDATE,0.3808192424353782,0.39548860654699713,0.40724436942619874,93,93,Medium
MGC_CANDIDATE_292,MGC_CANDIDATE,0.34922619634633545,0.3492170046686061,0.45193466606869204,99,99,Medium
MGC_CANDIDATE_293,MGC_CANDIDATE,0.3385394484548869,0.33402349508933654,0.22597683269704671,96,96,Medium
MGC_CANDIDATE_294,MGC_CANDIDATE,0.4981208725596316,0.5633208255962098,0.44750676338245987,106,106,High
MGC_CANDIDATE_295,MGC_CANDIDATE,0.44349301739352376,0.468576808596989,0.5335466906915886,76,76,Medium
MGC_CANDIDATE_296,MGC_CANDIDATE,0.3270563258855934,0.29569803930004873,0.22108947013981023,85,85,Medium
MGC_CANDIDATE_297,MGC_CANDIDATE,0.5036656261855474,0.5409708252718678,0.5278970519306856,85,85,High
MGC_CANDIDATE_298,MGC_CANDIDATE,0.43797951686521597,0.4609343300692074,0.43628565857466106,91,91,Medium
MGC_CANDIDATE_299,MGC_CANDIDATE,0.4940464089792407,0.46710735637582734,0.4744533422926393,116,116,High
MGC_CANDIDATE_300,MGC_CANDIDATE,0.4737258385693286,0.5112514825984689,0.5309957027790175,95,95,Medium
MGC_CANDIDATE_301,MGC_CANDIDATE,0.31196445328874217,0.3070487482493591,0.20041437455080552,111,111,Medium
MGC_CANDIDATE_302,MGC_CANDIDATE,0.34177592264215606,0.3341996570960714,0.2637642444791435,78,78,Medium
MGC_CANDIDATE_303,MGC_CANDIDATE,0.48677486080816973,0.47465839599899534,0.4728499812634737,92,92,High
MGC_CANDIDATE_304,MGC_CANDIDATE,0.4715900624365712,0.35708242782841637,0.3514718259194798,101,101,Medium
MGC_CANDIDATE_305,MGC_CANDIDATE,0.401582013229376,0.3804307153807313,0.5246741934626802,92,92,Medium
MGC_CANDIDATE_306,MGC_CANDIDATE,0.4169116068089439,0.4466446270397168,0.33703489306593964,129,129,Medium
MGC_CANDIDATE_307,MGC_CANDIDATE,0.5455930369429363,0.5443702951351833,0.6242259969470256,117,117,High
MGC_CANDIDATE_308,MGC_CANDIDATE,0.3382947329781064,0.2948175529665928,0.2507444022833749,84,84,Medium
MGC_CANDIDATE_309,MGC_CANDIDATE,0.4645730995717572,0.5093872727885931,0.5349928201860323,97,97,Medium
MGC_CANDIDATE_310,MGC_CANDIDATE,0.3814768348450811,0.37008593047039606,0.22059196740039155,103,103,Medium
MGC_CANDIDATE_311,MGC_CANDIDATE,0.37975915456210124,0.33336870700536086,0.520620694666552,120,120,Medium
MGC_CANDIDATE_312,MGC_CANDIDATE,0.5257543528853794,0.6417364183096722,0.6392676533960429,107,107,High
MGC_CANDIDATE_313,MGC_CANDIDATE,0.4954386731027725,0.4432604298266507,0.44018032229051723,93,93,High
MGC_CANDIDATE_314,MGC_CANDIDATE,0.4941182186324708,0.5375754965183582,0.41155415542475743,98,98,High
MGC_CANDIDATE_315,MGC_CANDIDATE,0.548677599713415,0.5064670582851561,0.5944578509634271,118,118,High
MGC_CANDIDATE_316,MGC_CANDIDATE,0.40622932603707296,0.41174701038374023,0.25361870385669805,97,97,Medium
MGC_CANDIDATE_317,MGC_CANDIDATE,0.4795285845166115,0.4362664284824341,0.48300379319603665,70,70,High
MGC_CANDIDATE_318,MGC_CANDIDATE,0.3694914166937857,0.32370019092845204,0.28873257320200174,86,86,Medium
MGC_CANDIDATE_319,MGC_CANDIDATE,0.4398500484909682,0.4628191299505508,0.4144190369631708,90,90,Medium
MGC_CANDIDATE_320,MGC_CANDIDATE,0.38946713527062377,0.4052518700272002,0.3250822581632569,93,93,Medium
MGC_CANDIDATE_321,MGC_CANDIDATE,0.4146568525176924,0.4621205260952927,0.33481998922831424,97,97,Medium
MGC_CANDIDATE_322,MGC_CANDIDATE,0.4699029141209537,0.46828729719704076,0.6403823298834124,99,99,Medium
MGC_CANDIDATE_323,MGC_CANDIDATE,0.3131593262294079,0.38269171341349884,0.3912136745631051,93,93,Medium
MGC_CANDIDATE_324,MGC_CANDIDATE,0.6359457488735175,0.6530111411116134,0.4879594506563029,93,93,High
MGC_CANDIDATE_325,MGC_CANDIDATE,0.29233267239168303,0.3089013481126849,0.20475133191494216,85,85,Medium
MGC_CANDIDATE_326,MGC_CANDIDATE,0.2692464828418405,0.23267125319837872,0.35499138577533174,113,113,Medium
MGC_CANDIDATE_327,MGC_CANDIDATE,0.5323344958711576,0.4996446694398438,0.6292031802516084,89,89,High
MGC_CANDIDATE_328,MGC_CANDIDATE,0.49169539276048957,0.5172478042059753,0.35318712319520496,106,106,High
MGC_CANDIDATE_329,MGC_CANDIDATE,0.473114887711084,0.4691299468754382,0.5429753725802143,105,105,Medium
MGC_CANDIDATE_330,MGC_CANDIDATE,0.47358351697740864,0.48247188089411347,0.5000864285907108,92,92,Medium
MGC_CANDIDATE_331,MGC_CANDIDATE,0.40254183289127715,0.3696745435943297,0.20837483638471693,99,99,Medium
MGC_CANDIDATE_332,MGC_CANDIDATE,0.30439449020222126,0.308106488884381,0.2640747183628903,112,112,Medium
MGC_CANDIDATE_333,MGC_CANDIDATE,0.41230672550368425,0.4171944523420946,0.398690393868634,93,93,Medium
MGC_CANDIDATE_334,MGC_CANDIDATE,0.3288027661933068,0.289989736208335,0.3336519467300416,85,85,Medium
MGC_CANDIDATE_335,MGC_CANDIDATE,0.5120407784360286,0.5449419507014485,0.3799824997040263,118,118,High
MGC_CANDIDATE_336,MGC_CANDIDATE,0.3875913363914128,0.3216982919185996,0.3112897859729421,106,106,Medium
MGC_CANDIDATE_337,MGC_CANDIDATE,0.31235236087571044,0.3181070808195,0.250057987010869,89,89,Medium
MGC_CANDIDATE_338,MGC_CANDIDATE,0.368258310160683,0.43327772834670575,0.3146907384947079,95,95,Medium
MGC_CANDIDATE_339,MGC_CANDIDATE,0.44969409827916673,0.48029805432296213,0.3977943535538851,87,87,Medium
MGC_CANDIDATE_340,MGC_CANDIDATE,0.34138294709403916,0.3644023734775827,0.3281196560025908,91,91,Medium
MGC_CANDIDATE_341,MGC_CANDIDATE,0.31271575813168273,0.2846518118292654,0.34367941964272447,101,101,Medium
MGC_CANDIDATE_342,MGC_CANDIDATE,0.4309249117544531,0.5071582026687579,0.6083474842059111,86,86,Medium
MGC_CANDIDATE_343,MGC_CANDIDATE,0.4310667927359573,0.490412538090134,0.518155668090614,85,85,Medium
MGC_CANDIDATE_344,MGC_CANDIDATE,0.3476800018513417,0.3183500637791313,0.479366340802317,85,85,Medium
MGC_CANDIDATE_345,MGC_CANDIDATE,0.351661851906928,0.33496623982353235,0.30358628340455973,91,91,Medium
MGC_CANDIDATE_346,MGC_CANDIDATE,0.42963433805296186,0.4835386699875843,0.3292420230286689,86,86,Medium
MGC_CANDIDATE_347,MGC_CANDIDATE,0.24330744652794672,0.28700904974855834,0.32344997408267995,86,86,Medium
MGC_CANDIDATE_348,MGC_CANDIDATE,0.24781226742164,0.2164717960284192,0.24619117343316396,102,102,Medium
MGC_CANDIDATE_349,MGC_CANDIDATE,0.32422453586310485,0.2916817700176298,0.39725631587605853,92,92,Medium
MGC_CANDIDATE_350,MGC_CANDIDATE,0.38022871087515614,0.37476152557162395,0.29199868841665194,125,125,Medium
MGC_CANDIDATE_351,MGC_CANDIDATE,0.4383796490248187,0.34320330516212977,0.5032373589015829,87,87,Medium
MGC_CANDIDATE_352,MGC_CANDIDATE,0.5675170044597053,0.568597849686856,0.5499920558187161,80,80,High
MGC_CANDIDATE_353,MGC_CANDIDATE,0.4990144522131039,0.5581847672249953,0.452924353766277,98,98,High
MGC_CANDIDATE_354,MGC_CANDIDATE,0.3861628170270559,0.33060800474015634,0.34948724046205476,91,91,Medium
MGC_CANDIDATE_355,MGC_CANDIDATE,0.4017911025435918,0.40689814730342283,0.45083444426837954,120,120,Medium
MGC_CANDIDATE_356,MGC_CANDIDATE,0.292719493461667,0.2756899308539605,0.370133625096106,100,100,Medium
MGC_CANDIDATE_357,MGC_CANDIDATE,0.4018468932184439,0.46774761167373746,0.3652054774463582,77,77,Medium
MGC_CANDIDATE_358,MGC_CANDIDATE,0.37188775694375664,0.35069789519041,0.40631873978608957,81,81,Medium
MGC_CANDIDATE_359,MGC_CANDIDATE,0.43968948834149413,0.5064780176961382,0.4737711277748119,85,85,Medium
MGC_CANDIDATE_360,MGC_CANDIDATE,0.3121600883600474,0.2935099255904883,0.38599377436321003,102,102,Medium
MGC_CANDIDATE_361,MGC_CANDIDATE,0.461495528429346,0.49708494700880607,0.5601870477576614,100,100,Medium
MGC_CANDIDATE_362,MGC_CANDIDATE,0.5738807454519859,0.5883394193799206,0.7550028841792571,99,99,High
MGC_CANDIDATE_363,MGC_CANDIDATE,0.3918384995361345,0.38642044411875204,0.34532146088383325,115,115,Medium
MGC_CANDIDATE_364,MGC_CANDIDATE,0.4484498299807726,0.4129985897420527,0.594450819946791,109,109,Medium
MGC_CANDIDATE_365,MGC_CANDIDATE,0.48043696868076236,0.4959596671620226,0.49214440618689637,118,118,High
MGC_CANDIDATE_366,MGC_CANDIDATE,0.35940464966786073,0.34357160749988785,0.24992452912669083,92,92,Medium
MGC_CANDIDATE_367,MGC_CANDIDATE,0.42875185623277523,0.39917800130745895,0.363703407628048,82,82,Medium
MGC_CANDIDATE_368,MGC_CANDIDATE,0.405296497246701,0.4649854340962149,0.4518925092683224,116,116,Medium
MGC_CANDIDATE_369,MGC_CANDIDATE,0.4147322793290654,0.4374401252540482,0.48710835052161283,102,102,Medium
MGC_CANDIDATE_370,MGC_CANDIDATE,0.3181732149704287,0.3386520824312799,0.21654642929764575,88,88,Medium
MGC_CANDIDATE_371,MGC_CANDIDATE,0.4066181783253167,0.3906950706980156,0.33022975266349375,88,88,Medium
MGC_CANDIDATE_372,MGC_CANDIDATE,0.45912801049912033,0.45058922364989307,0.40581634481322904,85,85,Medium
MGC_CANDIDATE_373,MGC_CANDIDATE,0.5648318261044701,0.5507914248097809,0.47849502391466375,112,112,High
MGC_CANDIDATE_374,MGC_CANDIDATE,0.5102831346128495,0.5274918675512922,0.32227463558810077,97,97,High
MGC_CANDIDATE_375,MGC_CANDIDATE,0.6426879345380316,0.6839358680224356,0.4207565632417011,97,97,High
MGC_CANDIDATE_376,MGC_CANDIDATE,0.3188011552757153,0.31783673809531504,0.28062044372587813,90,90,Medium
MGC_CANDIDATE_377,MGC_CANDIDATE,0.5006403586123231,0.4609573511984372,0.5258482875749598,93,93,High
MGC_CANDIDATE_378,MGC_CANDIDATE,0.4242326284363832,0.4564985088459266,0.4897911891122483,97,97,Medium
MGC_CANDIDATE_379,MGC_CANDIDATE,0.6467491452938399,0.6489095376151649,0.5105157378963954,96,96,High
MGC_CANDIDATE_380,MGC_CANDIDATE,0.3142597201541137,0.26898003643607016,0.17972580841484384,92,92,Medium
MGC_CANDIDATE_381,MGC_CANDIDATE,0.3107748477021519,0.24441525762662994,0.2579819873917163,87,87,Medium
MGC_CANDIDATE_382,MGC_CANDIDATE,0.33742735562025794,0.3474792212364951,0.3377616009091151,103,103,Medium
MGC_CANDIDATE_383,MGC_CANDIDATE,0.1683599641740424,0.15439494626780667,0.26923812421372223,90,90,Medium
MGC_CANDIDATE_384,MGC_CANDIDATE,0.3455937680956036,0.3604910066537471,0.4173659750146256,80,80,Medium
MGC_CANDIDATE_385,MGC_CANDIDATE,0.31971218783369487,0.294914725188619,0.2829293707189886,82,82,Medium
MGC_CANDIDATE_386,MGC_CANDIDATE,0.4205786709202114,0.4261801804383546,0.4565942013819878,96,96,Medium
MGC_CANDIDATE_387,MGC_CANDIDATE,0.44180073771368694,0.4250829302931231,0.3574468138006699,107,107,Medium
MGC_CANDIDATE_388,MGC_CANDIDATE,0.6119673460690418,0.7191791789476497,0.6194019216340241,78,78,High
MGC_CANDIDATE_389,MGC_CANDIDATE,0.5093020036548329,0.5577017705179926,0.5030596743514786,97,97,High
MGC_CANDIDATE_390,MGC_CANDIDATE,0.33992138458703947,0.38571888736320686,0.48035161356983824,91,91,Medium
MGC_CANDIDATE_391,MGC_CANDIDATE,0.3042658129474671,0.30499750434952566,0.35362132133001284,97,97,Medium
MGC_CANDIDATE_392,MGC_CANDIDATE,0.45845383612007146,0.49615528884132365,0.3813753315198012,96,96,Medium
MGC_CANDIDATE_393,MGC_CANDIDATE,0.2574861373414108,0.25984599978826667,0.1814306547601426,99,99,Medium
MGC_CANDIDATE_394,MGC_CANDIDATE,0.6070087771332477,0.6962142630164001,0.5736996238437678,84,84,High
MGC_CANDIDATE_395,MGC_CANDIDATE,0.5346999093879907,0.5308200164162372,0.37825330894368303,101,101,High
MGC_CANDIDATE_396,MGC_CANDIDATE,0.3518684201815882,0.302695183540252,0.32886638236690924,86,86,Medium
MGC_CANDIDATE_397,MGC_CANDIDATE,0.21391338072382168,0.1711601919983746,0.19954745975898538,90,90,Medium
MGC_CANDIDATE_398,MGC_CANDIDATE,0.5540444462949443,0.6464762973436263,0.6006971341915814,107,107,High
MGC_CANDIDATE_399,MGC_CANDIDATE,0.39119753116148465,0.40991650805523877,0.4524100663763697,94,94,Medium
MGC_CANDIDATE_400,MGC_CANDIDATE,0.5411738289978569,0.5706275853473971,0.5510654699366608,93,93,High
MGC_CANDIDATE_401,MGC_CANDIDATE,0.22707797263970467,0.26090459383717296,0.06407870397574855,81,81,Medium
MGC_CANDIDATE_402,MGC_CANDIDATE,0.33742930995442655,0.2816949317255203,0.21532465683965293,73,73,Medium
MGC_CANDIDATE_403,MGC_CANDIDATE,0.4044815262987465,0.38997676961179184,0.34397103393880457,106,106,Medium
MGC_CANDIDATE_404,MGC_CANDIDATE,0.40911014784850985,0.39945229155887196,0.47433929271199876,87,87,Medium
MGC_CANDIDATE_405,MGC_CANDIDATE,0.35398773921295185,0.38026337238062363,0.41584013632041766,87,87,Medium
MGC_CANDIDATE_406,MGC_CANDIDATE,0.47297405749733756,0.4402139717321542,0.4480302301878608,84,84,Medium
MGC_CANDIDATE_407,MGC_CANDIDATE,0.28550089438147025,0.2512015665554815,0.5214739353581576,102,102,Medium
MGC_CANDIDATE_408,MGC_CANDIDATE,0.3881101151111385,0.34113525968482866,0.5442668736177075,91,91,Medium
MGC_CANDIDATE_409,MGC_CANDIDATE,0.41724078555684957,0.4651991956645476,0.54123272534204,98,98,Medium
MGC_CANDIDATE_410,MGC_CANDIDATE,0.4609512666971152,0.4267241557769344,0.5310170821563784,102,102,Medium
MGC_CANDIDATE_411,MGC_CANDIDATE,0.4828180899800579,0.4561656872384725,0.5286722653642293,91,91,High
MGC_CANDIDATE_412,MGC_CANDIDATE,0.2791771920151803,0.29689093322108445,0.31773479562628765,87,87,Medium
MGC_CANDIDATE_413,MGC_CANDIDATE,0.23376673846541948,0.2174277196205741,0.053263825629172784,80,80,Medium
MGC_CANDIDATE_414,MGC_CANDIDATE,0.5455943595485446,0.45257333527087806,0.4404659238690738,69,69,High
MGC_CANDIDATE_415,MGC_CANDIDATE,0.4407536239285367,0.37103957149940975,0.4185399452536768,103,103,Medium
MGC_CANDIDATE_416,MGC_CANDIDATE,0.3208928430958782,0.3190699343917883,0.33368009263696896,100,100,Medium
MGC_CANDIDATE_417,MGC_CANDIDATE,0.5759227540854478,0.604565030015541,0.5634771018011885,98,98,High
MGC_CANDIDATE_418,MGC_CANDIDATE,0.416728316943078,0.4083001849351252,0.4439559950641778,85,85,Medium
MGC_CANDIDATE_419,MGC_CANDIDATE,0.5346840577126784,0.5576991428612232,0.3243540027384144,85,85,High
MGC_CANDIDATE_420,MGC_CANDIDATE,0.41138779958838106,0.3450376314965961,0.4619542298703144,102,102,Medium
MGC_CANDIDATE_421,MGC_CANDIDATE,0.6324369448694124,0.5347062398348369,0.6386507004506119,97,97,High
MGC_CANDIDATE_422,MGC_CANDIDATE,0.5985672994269513,0.7334805328767168,0.5798223035511207,93,93,High
MGC_CANDIDATE_423,MGC_CANDIDATE,0.37628987593367075,0.42267830001519996,0.46902107938636345,104,104,Medium
MGC_CANDIDATE_424,MGC_CANDIDATE,0.511647218460838,0.5509914514172826,0.4070938801238824,99,99,High
MGC_CANDIDATE_425,MGC_CANDIDATE,0.47547219280899283,0.44410411922456333,0.45178270754619365,97,97,Medium
MGC_CANDIDATE_426,MGC_CANDIDATE,0.5556812397303375,0.5424556822174782,0.5841230808701862,109,109,High
MGC_CANDIDATE_427,MGC_CANDIDATE,0.2968899882216664,0.29684019035526255,0.21158885736070226,89,89,Medium
MGC_CANDIDATE_428,MGC_CANDIDATE,0.4799831069138269,0.5430695000360041,0.279648709105611,96,96,High
MGC_CANDIDATE_429,MGC_CANDIDATE,0.5212792755916192,0.5422755064629478,0.40597526455707944,97,97,High
MGC_CANDIDATE_430,MGC_CANDIDATE,0.2088557909556766,0.2198398052499236,0.20238373223128747,90,90,Medium
MGC_CANDIDATE_431,MGC_CANDIDATE,0.27267663094536554,0.2681050726584452,0.2477746565790782,91,91,Medium
MGC_CANDIDATE_432,MGC_CANDIDATE,0.17774915148640483,0.1918387057907788,0.1759225465697339,96,96,Medium
MGC_CANDIDATE_433,MGC_CANDIDATE,0.37402278206009854,0.38533034156752827,0.30809509764775245,97,97,Medium
MGC_CANDIDATE_434,MGC_CANDIDATE,0.4834754361677722,0.48560382715932376,0.35224905291245945,99,99,High
MGC_CANDIDATE_435,MGC_CANDIDATE,0.5705113970774495,0.5281175981554365,0.5842122228982423,97,97,High
MGC_CANDIDATE_436,MGC_CANDIDATE,0.41211711114855304,0.4074366253222497,0.39546481169991415,114,114,Medium
MGC_CANDIDATE_437,MGC_CANDIDATE,0.5845134640038563,0.5214133239846692,0.6482969522800226,90,90,High
