name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,category,cluster_name,foldseek_match_coverage,foldseek_core_module_fraction,foldseek_network_density,foldseek_multi_match_fraction
MGC_CANDIDATE_213,9,81,9,6,6.637,3.637,0.7374444444444443,0.6061666666666666,0.0010849666666666,0.0329388321994977,0.588,0.588,1.0,0.582,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.458148148148148,small,13.280508604403854,13.280508604403854,MGC,MGC_CANDIDATE_213,1.0,0.5,1.0,1.0
MGC_CANDIDATE_131,16,256,16,12,15.582,11.582,0.973875,0.9651666666666666,0.0002906969696969,0.0170498378202541,0.9565,0.954,0.99625,0.95,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.2462500000000003,medium,39.52383636162666,39.52383636162666,MGC,MGC_CANDIDATE_131,1.0,0.5,1.0,1.0
MGC_CANDIDATE_223,9,81,9,6,7.53,4.53,0.8366666666666667,0.755,0.0121055999999999,0.1100254516009818,0.687,0.687,1.0,0.681,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.788888888888889,small,4.877659294805181,4.877659294805181,MGC,MGC_CANDIDATE_223,1.0,0.5,1.0,1.0
MGC_CANDIDATE_217,3,9,3,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0986122886681096,1.7320508075688772,0.3,3.333333333333333,small,0.0,0.0,MGC,MGC_CANDIDATE_217,1.0,0.3,1.0,1.0
MGC_CANDIDATE_216,9,81,9,6,8.159,5.159,0.9065555555555556,0.8598333333333333,0.0007905666666666,0.0281170173856806,0.871,0.867,1.0,0.809,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.0218518518518525,small,21.57254260775403,21.57254260775403,MGC,MGC_CANDIDATE_216,1.0,0.5,1.0,1.0
MGC_CANDIDATE_139,9,81,9,6,7.832000000000001,4.832,0.8702222222222223,0.8053333333333333,0.0001794666666666,0.0133965169602649,0.801,0.801,1.0,0.793,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.900740740740741,small,42.56496102035661,42.56496102035661,MGC,MGC_CANDIDATE_139,1.0,0.5,1.0,1.0
MGC_CANDIDATE_228,25,625,25,20,17.522999999999996,12.523,0.7009199999999999,0.62615,0.0156651868421052,0.1251606441422593,0.5965,0.589,0.912,0.409,1.0,0.92,0.08,0.0,3.218875824868201,5.0,0.3,2.3364,medium,3.203243341767311,3.203243341767311,MGC,MGC_CANDIDATE_228,0.92,0.5,0.8464,1.0
MGC_CANDIDATE_226,9,81,9,6,7.495999999999999,4.496,0.8328888888888888,0.7493333333333334,0.0001430666666666,0.0119610478916634,0.745,0.741,1.0,0.739,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7762962962962963,small,44.55202367848543,44.55202367848543,MGC,MGC_CANDIDATE_226,1.0,0.5,1.0,1.0
MGC_CANDIDATE_363,9,81,9,6,8.42,5.42,0.9355555555555556,0.9033333333333332,0.0007810666666666,0.0279475699599565,0.89,0.888,1.0,0.881,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.1185185185185187,small,22.74099524453052,22.74099524453052,MGC,MGC_CANDIDATE_363,1.0,0.5,1.0,1.0
MGC_CANDIDATE_219,4,16,4,2,3.574,1.574,0.8935,0.787,0.0,0.0,0.787,0.787,1.0,0.787,1.0,1.0,0.0,0.0,1.3862943611198906,2.0,0.3,2.978333333333333,small,0.0,0.0,MGC,MGC_CANDIDATE_219,1.0,0.5,1.0,1.0
MGC_CANDIDATE_255,9,81,9,6,5.747,2.747,0.6385555555555555,0.4578333333333333,0.0030209666666666,0.0549633211029561,0.431,0.431,1.0,0.409,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.1285185185185185,small,6.1596633675279575,6.1596633675279575,MGC,MGC_CANDIDATE_255,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_252,16,256,16,12,11.979,7.979,0.7486875,0.6649166666666667,0.0111711742424242,0.1056937757979354,0.651,0.587,0.86575,0.548,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.495625,medium,4.245164832201637,4.245164832201637,MGC,MGC_CANDIDATE_252,1.0,0.5,1.0,1.0
MGC_CANDIDATE_224,9,81,9,6,7.96,4.96,0.8844444444444445,0.8266666666666667,0.0012514666666666,0.0353760747775479,0.814,0.814,1.0,0.795,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.948148148148148,small,16.52089577827815,16.52089577827815,MGC,MGC_CANDIDATE_224,1.0,0.5,1.0,1.0
MGC_CANDIDATE_364,16,256,16,12,12.211,8.211,0.7631874999999999,0.68425,0.0115209318181818,0.1073356036838747,0.683,0.62225,0.85375,0.531,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.5439583333333333,medium,4.315320211587776,4.315320211587776,MGC,MGC_CANDIDATE_364,1.0,0.5,1.0,1.0
MGC_CANDIDATE_254,9,81,9,6,5.569000000000001,2.569,0.6187777777777779,0.4281666666666666,0.0145929666666666,0.1208013520895633,0.371,0.357,1.0,0.331,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.062592592592593,small,2.638859352678708,2.638859352678708,MGC,MGC_CANDIDATE_254,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_141,16,256,16,12,11.492,7.491999999999999,0.71825,0.6243333333333333,0.0080973333333333,0.0899851839656581,0.592,0.58675,0.86425,0.567,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.394166666666667,medium,4.647987386008131,4.647987386008131,MGC,MGC_CANDIDATE_141,1.0,0.5,1.0,1.0
MGC_CANDIDATE_437,16,256,16,12,12.794,8.793999999999999,0.799625,0.7328333333333332,0.0100654242424242,0.100326587913794,0.7245,0.645,0.90175,0.628,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.6654166666666668,medium,4.979985967720786,4.979985967720786,MGC,MGC_CANDIDATE_437,1.0,0.5,1.0,1.0
MGC_CANDIDATE_1061,9,81,9,6,7.37,4.37,0.8188888888888889,0.7283333333333334,0.0149066666666666,0.1220928608341481,0.665,0.665,1.0,0.635,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.72962962962963,small,4.249952743705069,4.249952743705069,MGC,MGC_CANDIDATE_1061,1.0,0.5,1.0,1.0
MGC_CANDIDATE_242,9,81,9,6,8.06,5.0600000000000005,0.8955555555555557,0.8433333333333334,0.0015522666666666,0.0393988155490322,0.828,0.828,1.0,0.809,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.985185185185186,small,15.116077660110877,15.116077660110877,MGC,MGC_CANDIDATE_242,1.0,0.5,1.0,1.0
MGC_CANDIDATE_343,13,169,13,8,11.072,6.072,0.8516923076923076,0.759,0.0138479999999999,0.1176775254668451,0.7065,0.687,1.0,0.678,1.0,1.0,0.0,0.0,2.5649493574615367,3.605551275463989,0.3,2.838974358974359,medium,4.688170536418556,4.688170536418556,MGC,MGC_CANDIDATE_343,1.0,0.5,1.0,1.0
MGC_CANDIDATE_225,9,81,9,6,7.696,4.696,0.855111111111111,0.7826666666666666,0.0029994666666666,0.0547673868891575,0.76,0.76,1.0,0.736,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.85037037037037,small,10.13579691568246,10.13579691568246,MGC,MGC_CANDIDATE_225,1.0,0.5,1.0,1.0
MGC_CANDIDATE_341,25,625,25,20,23.694,18.694,0.94776,0.9346999999999998,0.0010419052631578,0.0322785573277043,0.945,0.909,0.98,0.888,1.0,1.0,0.0,0.0,3.218875824868201,5.0,0.3,3.1592,medium,20.0678113778039,20.0678113778039,MGC,MGC_CANDIDATE_341,1.0,0.5,1.0,1.0
MGC_CANDIDATE_249,9,81,9,6,7.148999999999999,4.149,0.7943333333333332,0.6915,0.0099394999999999,0.0996970410794623,0.6335,0.632,1.0,0.621,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.6477777777777773,small,4.958355112458462,4.958355112458462,MGC,MGC_CANDIDATE_249,1.0,0.5,1.0,1.0
MGC_CANDIDATE_248,9,81,9,6,8.21,5.21,0.9122222222222224,0.8683333333333333,0.0005414666666666,0.0232694363203466,0.869,0.868,1.0,0.842,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.040740740740741,small,26.3101440788619,26.3101440788619,MGC,MGC_CANDIDATE_248,1.0,0.5,1.0,1.0
MGC_CANDIDATE_371,9,81,9,6,6.781,3.7810000000000006,0.7534444444444444,0.6301666666666668,0.0184121666666666,0.1356914391797311,0.562,0.562,1.0,0.524,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.511481481481481,small,3.3417321474778605,3.3417321474778605,MGC,MGC_CANDIDATE_371,1.0,0.5,1.0,1.0
MGC_CANDIDATE_250,9,81,9,6,5.568,2.568,0.6186666666666666,0.428,0.017216,0.1312097557348538,0.355,0.347,1.0,0.338,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.062222222222222,small,2.4286811973846074,2.4286811973846074,MGC,MGC_CANDIDATE_250,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_142,16,256,16,12,11.302,7.302,0.706375,0.6085,0.0112420909090909,0.1060287268106663,0.5694999999999999,0.5562499999999999,0.8320000000000001,0.498,1.0,0.9375,0.0625,0.0,2.772588722239781,4.0,0.3,2.3545833333333333,medium,3.8326877274086,3.8326877274086,MGC,MGC_CANDIDATE_142,0.9375,0.5,0.87890625,1.0
MGC_CANDIDATE_304,9,81,9,6,7.093,4.093,0.7881111111111111,0.6821666666666667,0.0196473666666666,0.1401690645851168,0.597,0.597,1.0,0.583,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.627037037037037,small,3.4823026932216443,3.4823026932216443,MGC,MGC_CANDIDATE_304,1.0,0.5,1.0,1.0
MGC_CANDIDATE_333,9,81,9,6,8.162,5.162,0.906888888888889,0.8603333333333333,0.0011458666666666,0.0338506523816996,0.839,0.839,1.0,0.838,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.022962962962964,small,17.928425190912577,17.928425190912577,MGC,MGC_CANDIDATE_333,1.0,0.5,1.0,1.0
MGC_CANDIDATE_247,9,81,9,6,6.214,3.2140000000000004,0.6904444444444445,0.5356666666666667,0.0018762666666666,0.0433158939266715,0.51,0.508,1.0,0.505,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.3014814814814817,small,9.013884028468125,9.013884028468125,MGC,MGC_CANDIDATE_247,1.0,0.5,1.0,1.0
MGC_CANDIDATE_338,5,25,5,2,4.436,1.436,0.8872,0.718,0.0,0.0,0.718,0.718,1.0,0.718,1.0,1.0,0.0,0.0,1.6094379124341005,2.23606797749979,0.3,2.9573333333333336,small,0.0,0.0,MGC,MGC_CANDIDATE_338,1.0,0.5,1.0,1.0
MGC_CANDIDATE_303,16,256,16,12,12.524,8.524000000000001,0.7827500000000001,0.7103333333333334,0.0175984242424242,0.1326590526214636,0.687,0.60275,0.94075,0.575,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.609166666666667,medium,3.639027947662981,3.639027947662981,MGC,MGC_CANDIDATE_303,1.0,0.5,1.0,1.0
MGC_CANDIDATE_244,9,81,9,6,7.522,4.522,0.8357777777777778,0.7536666666666667,0.0006914666666666,0.0262957537763546,0.762,0.762,1.0,0.721,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7859259259259264,small,20.375068246172667,20.375068246172667,MGC,MGC_CANDIDATE_244,1.0,0.5,1.0,1.0
MGC_CANDIDATE_305,36,1296,36,30,27.996,21.996,0.7776666666666666,0.7332,0.0016771310344827,0.0409527903137595,0.738,0.719,0.795,0.675,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,2.592222222222222,medium,11.663836896265831,11.663836896265831,MGC,MGC_CANDIDATE_305,1.0,0.5,1.0,1.0
MGC_CANDIDATE_368,25,625,25,20,15.662999999999998,10.662999999999998,0.62652,0.5331499999999999,0.0122056078947368,0.1104789930020039,0.5085,0.494,0.834,0.436,1.0,0.6,0.4,0.0,3.218875824868201,5.0,0.3,2.0884,medium,2.955493991460234,2.955493991460234,MGC,MGC_CANDIDATE_368,0.6,0.5,0.36,1.0
MGC_CANDIDATE_307,16,256,16,12,14.213,10.213,0.8883125000000001,0.8510833333333334,0.0007817196969696,0.027959250651076,0.8554999999999999,0.8365,0.91525,0.814,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.961041666666667,medium,21.04178353497315,21.04178353497315,MGC,MGC_CANDIDATE_307,1.0,0.5,1.0,1.0
MGC_CANDIDATE_342,9,81,9,6,7.898,4.898,0.8775555555555555,0.8163333333333332,0.0003594666666666,0.0189596061843769,0.813,0.813,1.0,0.797,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9251851851851853,small,30.462423635754146,30.462423635754146,MGC,MGC_CANDIDATE_342,1.0,0.5,1.0,1.0
MGC_CANDIDATE_339,16,256,16,12,12.132,8.132,0.7582500000000001,0.6776666666666666,0.0030656969696969,0.0553687363924531,0.657,0.655,0.8462500000000001,0.64,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.5275000000000003,medium,8.276331190799217,8.276331190799217,MGC,MGC_CANDIDATE_339,1.0,0.5,1.0,1.0
MGC_CANDIDATE_336,9,81,9,6,6.325,3.325,0.7027777777777778,0.5541666666666667,0.0353897666666666,0.1881216804801261,0.435,0.435,1.0,0.427,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.342592592592593,small,2.1410492227679665,2.1410492227679665,MGC,MGC_CANDIDATE_336,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_428,9,81,9,6,7.624,4.624,0.8471111111111111,0.7706666666666666,0.0148522666666666,0.1218698759606601,0.692,0.692,1.0,0.692,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.823703703703704,small,4.489305554784679,4.489305554784679,MGC,MGC_CANDIDATE_428,1.0,0.5,1.0,1.0
MGC_CANDIDATE_345,9,81,9,6,7.359000000000001,4.359,0.8176666666666668,0.7265,0.0025551,0.0505479969929571,0.7144999999999999,0.704,1.0,0.678,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.725555555555556,small,10.241091585464677,10.241091585464677,MGC,MGC_CANDIDATE_345,1.0,0.5,1.0,1.0
MGC_CANDIDATE_306,9,81,9,6,6.968,3.968,0.7742222222222223,0.6613333333333333,0.0266294666666666,0.1631853751617057,0.557,0.557,1.0,0.554,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.580740740740741,small,2.906033838830838,2.906033838830838,MGC,MGC_CANDIDATE_306,1.0,0.5,1.0,1.0
MGC_CANDIDATE_335,16,256,16,12,10.942,6.941999999999999,0.683875,0.5784999999999999,0.0096964545454545,0.0984705770545422,0.5640000000000001,0.5235000000000001,0.8095,0.46,1.0,0.8125,0.1875,0.0,2.772588722239781,4.0,0.3,2.279583333333333,medium,3.898372605122178,3.898372605122178,MGC,MGC_CANDIDATE_335,0.8125,0.5,0.66015625,1.0
MGC_CANDIDATE_347,16,256,16,12,11.249,7.248999999999999,0.7030624999999999,0.6040833333333332,0.0225391742424242,0.1501305240196817,0.516,0.512,0.916,0.493,1.0,0.875,0.125,0.0,2.772588722239781,4.0,0.3,2.3435416666666664,medium,2.684747173380674,2.684747173380674,MGC,MGC_CANDIDATE_347,0.875,0.5,0.765625,1.0
MGC_CANDIDATE_346,9,81,9,6,7.922,4.922,0.8802222222222222,0.8203333333333332,0.0006738666666666,0.0259589419404309,0.834,0.834,1.0,0.787,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9340740740740743,small,22.35153588130371,22.35153588130371,MGC,MGC_CANDIDATE_346,1.0,0.5,1.0,1.0
MGC_CANDIDATE_367,9,81,9,6,8.11,5.11,0.9011111111111112,0.8516666666666667,0.0051314666666666,0.0716342562372686,0.81,0.81,1.0,0.801,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.0037037037037035,small,8.3913918100873,8.3913918100873,MGC,MGC_CANDIDATE_367,1.0,0.5,1.0,1.0
MGC_CANDIDATE_337,9,81,9,6,7.779,4.779,0.8643333333333333,0.7965,0.0076743,0.0876030821375595,0.741,0.741,1.0,0.739,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.881111111111111,small,6.4419346849827015,6.4419346849827015,MGC,MGC_CANDIDATE_337,1.0,0.5,1.0,1.0
MGC_CANDIDATE_1486,9,81,9,6,8.118,5.117999999999999,0.902,0.8529999999999999,0.0012264,0.0350199942889772,0.84,0.84,1.0,0.822,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.006666666666667,small,17.190179845045904,17.190179845045904,MGC,MGC_CANDIDATE_1486,1.0,0.5,1.0,1.0
MGC_CANDIDATE_348,9,81,9,6,7.010999999999999,4.011,0.7789999999999999,0.6685,0.0009742999999999,0.0312137790086365,0.672,0.672,1.0,0.632,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.5966666666666667,small,15.34578686763514,15.34578686763514,MGC,MGC_CANDIDATE_348,1.0,0.5,1.0,1.0
MGC_CANDIDATE_334,9,81,9,6,7.622,4.622,0.8468888888888889,0.7703333333333333,0.0087490666666666,0.093536445659789,0.714,0.714,1.0,0.706,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.822962962962963,small,5.846799982950329,5.846799982950329,MGC,MGC_CANDIDATE_334,1.0,0.5,1.0,1.0
MGC_CANDIDATE_369,9,81,9,6,5.861,2.861,0.6512222222222221,0.4768333333333334,0.0255189666666666,0.1597465701248908,0.377,0.373,1.0,0.369,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.1707407407407406,small,2.198621366002628,2.198621366002628,MGC,MGC_CANDIDATE_369,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_424,16,256,16,12,14.13,10.13,0.8831249999999999,0.8441666666666667,0.0016110606060606,0.0401380194586206,0.837,0.8294999999999999,0.94,0.797,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.94375,medium,14.527996345239693,14.527996345239693,MGC,MGC_CANDIDATE_424,1.0,0.5,1.0,1.0
MGC_CANDIDATE_995,9,81,9,6,6.408,3.4080000000000004,0.7120000000000001,0.5680000000000001,0.008046,0.0896994983263563,0.527,0.517,1.0,0.495,1.0,0.7777777777777778,0.2222222222222222,0.0,2.197224577336219,3.0,0.3,2.373333333333333,small,4.593113759689138,4.593113759689138,MGC,MGC_CANDIDATE_995,0.7777777777777778,0.5,0.6049382716049383,1.0
MGC_CANDIDATE_340,9,81,9,6,8.808,5.808,0.9786666666666668,0.968,0.0001896,0.0137695315824468,0.964,0.964,1.0,0.955,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.2622222222222224,small,49.287563821838376,49.287563821838376,MGC,MGC_CANDIDATE_340,1.0,0.5,1.0,1.0
MGC_CANDIDATE_449,9,81,9,6,7.735,4.735,0.8594444444444445,0.7891666666666667,0.0230369666666666,0.1517793354401931,0.697,0.697,1.0,0.685,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.864814814814815,small,3.685906535444589,3.685906535444589,MGC,MGC_CANDIDATE_449,1.0,0.5,1.0,1.0
MGC_CANDIDATE_757,9,81,9,6,8.344,5.344,0.927111111111111,0.8906666666666667,0.0014594666666666,0.0382029667259843,0.875,0.875,1.0,0.858,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.09037037037037,small,16.41524637626041,16.41524637626041,MGC,MGC_CANDIDATE_757,1.0,0.5,1.0,1.0
MGC_CANDIDATE_362,36,1296,36,30,31.564,25.564,0.8767777777777777,0.8521333333333332,0.0092965333333333,0.0964185321052614,0.843,0.792,0.978,0.639,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,2.922592592592592,medium,5.982021974241438,5.982021974241438,MGC,MGC_CANDIDATE_362,1.0,0.5,1.0,1.0
MGC_CANDIDATE_365,6,36,6,2,5.975999999999999,1.976,0.996,0.988,0.0,0.0,0.988,0.991,1.0,0.988,1.0,1.0,0.0,0.0,1.791759469228055,2.449489742783178,0.3,3.32,small,0.0,0.0,MGC,MGC_CANDIDATE_365,1.0,0.5,1.0,1.0
MGC_CANDIDATE_649,9,81,9,6,6.3740000000000006,3.374,0.7082222222222223,0.5623333333333334,0.0165354666666666,0.1285903054925474,0.488,0.483,1.0,0.47,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.360740740740741,small,3.1745956326846216,3.1745956326846216,MGC,MGC_CANDIDATE_649,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_838,9,81,9,6,5.494,2.494,0.6104444444444445,0.4156666666666667,0.0006026666666666,0.0245492701860292,0.404,0.403,1.0,0.395,1.0,0.3333333333333333,0.6666666666666666,0.0,2.197224577336219,3.0,0.3,2.034814814814815,small,12.645770814853588,12.645770814853588,MGC,MGC_CANDIDATE_838,0.3333333333333333,0.5,0.1111111111111111,1.0
MGC_CANDIDATE_430,9,81,9,6,8.01,5.01,0.89,0.835,0.0042776,0.0654033638278644,0.824,0.824,1.0,0.768,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.966666666666667,small,9.020942738554329,9.020942738554329,MGC,MGC_CANDIDATE_430,1.0,0.5,1.0,1.0
MGC_CANDIDATE_427,9,81,9,6,8.078,5.078,0.8975555555555554,0.8463333333333334,8.10666666666668e-05,0.0090037029419382,0.847,0.847,1.0,0.835,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.991851851851852,small,66.36775551225823,66.36775551225823,MGC,MGC_CANDIDATE_427,1.0,0.5,1.0,1.0
MGC_CANDIDATE_431,16,256,16,12,14.954,10.954,0.934625,0.9128333333333332,0.0009365151515151,0.0306025350504684,0.903,0.89325,0.964,0.879,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.115416666666667,medium,20.73766107786177,20.73766107786177,MGC,MGC_CANDIDATE_431,1.0,0.5,1.0,1.0
MGC_CANDIDATE_425,9,81,9,6,8.348,5.348,0.9275555555555556,0.8913333333333333,0.0002890666666666,0.0170019606712481,0.892,0.892,1.0,0.872,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.0918518518518523,small,36.91077562700227,36.91077562700227,MGC,MGC_CANDIDATE_425,1.0,0.5,1.0,1.0
MGC_CANDIDATE_434,25,625,25,20,21.706,16.706,0.86824,0.8352999999999999,0.0033985368421052,0.0582969711229087,0.8045,0.792,0.95,0.781,1.0,1.0,0.0,0.0,3.218875824868201,5.0,0.3,2.894133333333333,medium,9.74733316422164,9.74733316422164,MGC,MGC_CANDIDATE_434,1.0,0.5,1.0,1.0
MGC_CANDIDATE_633,49,2401,49,42,32.864,25.864,0.6706938775510204,0.6158095238095237,0.046559962833914,0.2157775772269075,0.4975,0.462,0.946,0.441,1.0,0.5102040816326531,0.4897959183673469,0.0,3.8918202981106265,7.0,0.3,2.2356462585034014,medium,1.7179443865995672,1.7179443865995672,MGC,MGC_CANDIDATE_633,0.5102040816326531,0.5,0.2603082049146189,1.0
MGC_CANDIDATE_426,16,256,16,12,14.092,10.092,0.88075,0.8409999999999999,0.0124872727272727,0.1117464662853941,0.835,0.7375,0.967,0.729,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.935833333333333,medium,5.197032347464103,5.197032347464103,MGC,MGC_CANDIDATE_426,1.0,0.5,1.0,1.0
MGC_CANDIDATE_429,9,81,9,6,7.326,4.3260000000000005,0.814,0.7210000000000001,0.027536,0.1659397481015323,0.62,0.615,1.0,0.601,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.7133333333333334,small,3.097509824382176,3.097509824382176,MGC,MGC_CANDIDATE_429,1.0,0.5,1.0,1.0
MGC_CANDIDATE_436,9,81,9,6,7.868000000000001,4.868,0.8742222222222223,0.8113333333333334,0.0101686666666666,0.1008398069547272,0.769,0.769,1.0,0.719,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.9140740740740747,small,5.694400252868626,5.694400252868626,MGC,MGC_CANDIDATE_436,1.0,0.5,1.0,1.0
MGC_CANDIDATE_366,9,81,9,6,5.878,2.878,0.6531111111111111,0.4796666666666667,0.0007370666666666,0.0271489717423453,0.4685,0.468,1.0,0.455,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.177037037037037,small,13.00642670603798,13.00642670603798,MGC,MGC_CANDIDATE_366,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_370,36,1296,36,30,26.616,20.616000000000003,0.7393333333333333,0.6872000000000001,0.0077500965517241,0.0880346326835305,0.685,0.611,0.814,0.576,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,2.464444444444444,medium,4.99046023072149,4.99046023072149,MGC,MGC_CANDIDATE_370,1.0,0.5,1.0,1.0
MGC_CANDIDATE_433,9,81,9,6,6.612,3.612000000000001,0.7346666666666667,0.6020000000000001,0.0569215999999999,0.2385824804967875,0.45,0.45,1.0,0.446,1.0,0.5555555555555556,0.4444444444444444,0.0,2.197224577336219,3.0,0.3,2.448888888888889,small,1.8218716888246933,1.8218716888246933,MGC,MGC_CANDIDATE_433,0.5555555555555556,0.5,0.308641975308642,1.0
MGC_CANDIDATE_438,9,81,9,6,8.548,5.548,0.9497777777777778,0.9246666666666666,0.0005282666666666,0.0229840524422188,0.921,0.921,1.0,0.901,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,3.1659259259259263,small,28.27080991967358,28.27080991967358,MGC,MGC_CANDIDATE_438,1.0,0.5,1.0,1.0
MGC_CANDIDATE_432,9,81,9,6,7.09,4.09,0.7877777777777778,0.6816666666666666,0.0045890666666666,0.0677426502778468,0.642,0.642,1.0,0.634,1.0,1.0,0.0,0.0,2.197224577336219,3.0,0.3,2.625925925925926,small,7.200453123359574,7.200453123359574,MGC,MGC_CANDIDATE_432,1.0,0.5,1.0,1.0
MGC_CANDIDATE_617,36,1296,36,30,23.192,17.192,0.6442222222222223,0.5730666666666667,0.0038967540229885,0.0624239859588324,0.565,0.5435000000000001,0.632,0.507,1.0,1.0,0.0,0.0,3.58351893845611,6.0,0.3,2.147407407407408,medium,5.5142621371411815,5.5142621371411815,MGC,MGC_CANDIDATE_617,1.0,0.5,1.0,1.0
MGC_CANDIDATE_440,16,256,16,12,14.972,10.972,0.93575,0.9143333333333334,0.0015733333333333,0.039665266081716,0.9145,0.90125,0.985,0.864,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,3.119166666666667,medium,16.0278768504985,16.0278768504985,MGC,MGC_CANDIDATE_440,1.0,0.5,1.0,1.0
MGC_CANDIDATE_1036,16,256,16,12,13.978000000000002,9.978000000000002,0.8736250000000001,0.8315000000000001,0.0089226363636363,0.0944597076198966,0.8200000000000001,0.749,0.985,0.742,1.0,1.0,0.0,0.0,2.772588722239781,4.0,0.3,2.912083333333334,medium,6.0726950617744,6.0726950617744,MGC,MGC_CANDIDATE_1036,1.0,0.5,1.0,1.0
