group_name,dataset_group,num_promoters,num_comparisons,similarity_score,normalized_similarity,similarity_category,size_adjustment_factor,comparison_weight,std_adjustment_factor,similarity_std,mean_proximal_similarity,mean_distal_similarity,num_tfbs_types_found,status,error_msg
RANDOM_MGC_3618,Random,4,6,68.67,66.13,High Similarity,0.96,0.95,1.0,2.57,0.675,0.714,23.0,success,
RANDOM_MGC_3619,Random,4,6,65.26,62.85,High Similarity,0.96,0.95,1.0,4.49,0.662,0.632,25.0,success,
RANDOM_MGC_3620,Random,4,6,70.47,67.86,High Similarity,0.96,0.95,1.0,6.93,0.65,0.832,22.0,success,
RANDOM_MGC_3621,Random,4,6,70.49,67.88,High Similarity,0.96,0.95,1.0,5.25,0.691,0.738,22.0,success,
RANDOM_MGC_3622,Random,5,10,59.07,59.07,High Similarity,1.0,1.0,1.0,3.56,0.55,0.687,25.0,success,
RANDOM_MGC_3624,Random,3,3,66.49,59.91,High Similarity,0.92,0.85,1.0,4.75,0.693,0.599,17.0,success,
RANDOM_MGC_3623,Random,5,10,63.01,63.01,High Similarity,1.0,1.0,1.0,5.11,0.607,0.684,26.0,success,
RANDOM_MGC_3626,Random,3,3,61.35,55.28,High Similarity,0.92,0.85,1.0,4.65,0.588,0.672,22.0,success,
RANDOM_MGC_3627,Random,3,3,60.68,54.68,High Similarity,0.92,0.85,1.0,1.56,0.573,0.687,23.0,success,
RANDOM_MGC_3625,Random,5,10,67.7,67.7,High Similarity,1.0,1.0,1.0,4.95,0.677,0.677,24.0,success,
RANDOM_MGC_3628,Random,3,3,73.31,66.05,High Similarity,0.92,0.85,1.0,7.23,0.673,0.873,19.0,success,
RANDOM_MGC_3629,Random,3,3,61.66,55.56,High Similarity,0.92,0.85,1.0,5.31,0.568,0.73,27.0,success,
RANDOM_MGC_3630,Random,4,6,64.38,62.0,High Similarity,0.96,0.95,1.0,4.71,0.594,0.761,20.0,success,
RANDOM_MGC_3632,Random,3,3,77.73,70.04,Very High Similarity,0.92,0.85,1.0,0.88,0.759,0.821,18.0,success,
RANDOM_MGC_3631,Random,5,10,72.46,72.46,Very High Similarity,1.0,1.0,1.0,4.34,0.737,0.696,23.0,success,
RANDOM_MGC_3634,Random,3,3,68.95,62.12,High Similarity,0.92,0.85,1.0,3.47,0.707,0.649,23.0,success,
RANDOM_MGC_3635,Random,3,3,66.68,60.08,High Similarity,0.92,0.85,1.0,6.72,0.677,0.642,20.0,success,
RANDOM_MGC_3633,Random,4,6,66.47,64.02,High Similarity,0.96,0.95,1.0,3.45,0.628,0.751,21.0,success,
RANDOM_MGC_3637,Random,3,3,56.83,51.21,High Similarity,0.92,0.85,1.0,7.13,0.523,0.674,26.0,success,
RANDOM_MGC_3638,Random,3,3,59.64,53.74,High Similarity,0.92,0.85,1.0,5.34,0.56,0.68,23.0,success,
RANDOM_MGC_3636,Random,5,10,64.78,64.78,High Similarity,1.0,1.0,1.0,5.26,0.614,0.725,25.0,success,
RANDOM_MGC_3642,Random,3,3,69.01,62.18,High Similarity,0.92,0.85,1.0,9.91,0.674,0.727,18.0,success,
RANDOM_MGC_3640,Random,5,10,62.24,62.24,High Similarity,1.0,1.0,1.0,7.07,0.621,0.625,23.0,success,
RANDOM_MGC_3639,Random,5,10,58.9,58.9,High Similarity,1.0,1.0,1.0,5.31,0.569,0.635,25.0,success,
RANDOM_MGC_3641,Random,5,10,68.96,68.96,High Similarity,1.0,1.0,1.0,3.64,0.669,0.738,23.0,success,
RANDOM_MGC_3643,Random,5,10,67.25,67.25,High Similarity,1.0,1.0,1.0,5.58,0.648,0.731,28.0,success,
RANDOM_MGC_3644,Random,5,10,63.82,63.82,High Similarity,1.0,1.0,1.0,10.73,0.645,0.623,26.0,success,
RANDOM_MGC_3647,Random,4,6,67.35,64.85,High Similarity,0.96,0.95,1.0,5.25,0.648,0.732,20.0,success,
RANDOM_MGC_3645,Random,4,6,59.31,57.12,High Similarity,0.96,0.95,1.0,8.36,0.572,0.641,26.0,success,
RANDOM_MGC_3648,Random,4,6,72.86,70.17,Very High Similarity,0.96,0.95,1.0,3.51,0.768,0.637,25.0,success,
RANDOM_MGC_3646,Random,5,10,68.05,68.05,High Similarity,1.0,1.0,1.0,8.62,0.643,0.769,23.0,success,
RANDOM_MGC_3649,Random,3,3,62.18,56.03,High Similarity,0.92,0.85,1.0,3.8,0.625,0.613,23.0,success,
RANDOM_MGC_3650,Random,4,6,70.26,67.66,High Similarity,0.96,0.95,1.0,5.38,0.713,0.677,23.0,success,
RANDOM_MGC_3652,Random,3,3,65.19,58.73,High Similarity,0.92,0.85,1.0,4.8,0.594,0.787,22.0,success,
RANDOM_MGC_3653,Random,3,3,68.62,61.82,High Similarity,0.92,0.85,1.0,2.71,0.698,0.658,18.0,success,
RANDOM_MGC_3654,Random,4,6,63.03,60.7,High Similarity,0.96,0.95,1.0,4.74,0.61,0.679,25.0,success,
RANDOM_MGC_3651,Random,5,10,67.24,67.24,High Similarity,1.0,1.0,1.0,5.27,0.65,0.724,24.0,success,
RANDOM_MGC_3656,Random,3,3,60.59,54.59,High Similarity,0.92,0.85,1.0,5.69,0.583,0.659,19.0,success,
RANDOM_MGC_3655,Random,4,6,65.57,63.14,High Similarity,0.96,0.95,1.0,3.88,0.657,0.653,22.0,success,
RANDOM_MGC_3657,Random,4,6,68.28,65.75,High Similarity,0.96,0.95,1.0,5.98,0.672,0.708,22.0,success,
RANDOM_MGC_3659,Random,3,3,67.17,60.52,High Similarity,0.92,0.85,1.0,2.05,0.664,0.689,23.0,success,
RANDOM_MGC_3658,Random,5,10,71.16,71.16,Very High Similarity,1.0,1.0,1.0,5.07,0.689,0.766,25.0,success,
RANDOM_MGC_3662,Random,3,3,75.16,67.72,High Similarity,0.92,0.85,1.0,4.14,0.823,0.585,21.0,success,
RANDOM_MGC_3661,Random,4,6,69.44,66.87,High Similarity,0.96,0.95,1.0,5.56,0.666,0.761,21.0,success,
RANDOM_MGC_3660,Random,5,10,66.92,66.92,High Similarity,1.0,1.0,1.0,5.81,0.664,0.681,24.0,success,
RANDOM_MGC_3664,Random,3,3,66.52,59.94,High Similarity,0.92,0.85,1.0,7.3,0.625,0.759,22.0,success,
RANDOM_MGC_3663,Random,4,6,67.04,64.56,High Similarity,0.96,0.95,1.0,5.49,0.653,0.71,19.0,success,
RANDOM_MGC_3665,Random,3,3,59.72,53.81,High Similarity,0.92,0.85,1.0,3.98,0.56,0.685,23.0,success,
RANDOM_MGC_3666,Random,4,6,64.64,62.25,High Similarity,0.96,0.95,1.0,4.19,0.631,0.682,24.0,success,
RANDOM_MGC_3668,Random,3,3,63.36,57.09,High Similarity,0.92,0.85,1.0,2.24,0.632,0.637,21.0,success,
RANDOM_MGC_3667,Random,5,10,64.46,64.46,High Similarity,1.0,1.0,1.0,6.8,0.643,0.649,25.0,success,
RANDOM_MGC_3670,Random,4,6,61.1,58.84,High Similarity,0.96,0.95,1.0,8.89,0.603,0.629,26.0,success,
RANDOM_MGC_3672,Random,4,6,71.3,68.66,High Similarity,0.96,0.95,1.0,6.91,0.705,0.731,18.0,success,
RANDOM_MGC_3669,Random,5,10,71.59,71.59,Very High Similarity,1.0,1.0,1.0,5.23,0.714,0.72,21.0,success,
RANDOM_MGC_3671,Random,5,10,60.93,60.93,High Similarity,1.0,1.0,1.0,5.8,0.602,0.626,27.0,success,
RANDOM_MGC_3673,Random,5,10,60.15,60.15,High Similarity,1.0,1.0,1.0,4.16,0.579,0.654,25.0,success,
RANDOM_MGC_3674,Random,5,10,66.59,66.59,High Similarity,1.0,1.0,1.0,7.12,0.661,0.677,26.0,success,
RANDOM_MGC_3678,Random,3,3,61.99,55.85,High Similarity,0.92,0.85,1.0,6.39,0.594,0.681,18.0,success,
RANDOM_MGC_3677,Random,4,6,69.81,67.22,High Similarity,0.96,0.95,1.0,6.15,0.715,0.657,21.0,success,
RANDOM_MGC_3676,Random,5,10,62.2,62.2,High Similarity,1.0,1.0,1.0,3.35,0.62,0.626,24.0,success,
RANDOM_MGC_3675,Random,5,10,66.6,66.6,High Similarity,1.0,1.0,1.0,5.73,0.662,0.675,23.0,success,
RANDOM_MGC_3680,Random,4,6,65.83,63.4,High Similarity,0.96,0.95,1.0,4.45,0.664,0.646,21.0,success,
RANDOM_MGC_3681,Random,3,3,69.55,62.67,High Similarity,0.92,0.85,1.0,6.37,0.714,0.652,19.0,success,
RANDOM_MGC_3679,Random,5,10,69.11,69.11,High Similarity,1.0,1.0,1.0,6.03,0.683,0.709,24.0,success,
RANDOM_MGC_3683,Random,3,3,67.17,60.52,High Similarity,0.92,0.85,1.0,3.94,0.67,0.676,24.0,success,
RANDOM_MGC_3684,Random,3,3,73.6,66.32,High Similarity,0.92,0.85,1.0,2.24,0.702,0.815,23.0,success,
RANDOM_MGC_3685,Random,3,3,58.28,52.51,High Similarity,0.92,0.85,1.0,10.5,0.584,0.579,20.0,success,
RANDOM_MGC_3682,Random,5,10,67.45,67.45,High Similarity,1.0,1.0,1.0,8.82,0.678,0.667,22.0,success,
RANDOM_MGC_3686,Random,3,3,62.62,56.42,High Similarity,0.92,0.85,1.0,4.39,0.596,0.695,23.0,success,
RANDOM_MGC_3688,Random,4,6,66.46,64.01,High Similarity,0.96,0.95,1.0,3.66,0.671,0.65,24.0,success,
RANDOM_MGC_3687,Random,5,10,66.17,66.17,High Similarity,1.0,1.0,1.0,6.09,0.645,0.699,26.0,success,
RANDOM_MGC_3690,Random,4,6,65.7,63.27,High Similarity,0.96,0.95,1.0,5.15,0.631,0.718,21.0,success,
RANDOM_MGC_3691,Random,4,6,62.18,59.88,High Similarity,0.96,0.95,1.0,4.45,0.602,0.669,23.0,success,
RANDOM_MGC_3689,Random,5,10,65.59,65.59,High Similarity,1.0,1.0,1.0,3.86,0.642,0.687,24.0,success,
RANDOM_MGC_3692,Random,5,10,68.51,68.51,High Similarity,1.0,1.0,1.0,8.82,0.667,0.726,22.0,success,
RANDOM_MGC_3695,Random,4,6,57.17,55.05,High Similarity,0.96,0.95,1.0,3.67,0.559,0.601,25.0,success,
RANDOM_MGC_3693,Random,5,10,63.54,63.54,High Similarity,1.0,1.0,1.0,3.87,0.608,0.7,26.0,success,
RANDOM_MGC_3694,Random,5,10,63.53,63.53,High Similarity,1.0,1.0,1.0,6.19,0.616,0.68,23.0,success,
RANDOM_MGC_3696,Random,5,10,66.89,66.89,High Similarity,1.0,1.0,1.0,5.39,0.669,0.668,22.0,success,
RANDOM_MGC_3698,Random,4,6,65.86,63.42,High Similarity,0.96,0.95,1.0,9.48,0.646,0.687,22.0,success,
RANDOM_MGC_3697,Random,5,10,65.6,65.6,High Similarity,1.0,1.0,1.0,5.48,0.623,0.732,23.0,success,
RANDOM_MGC_3699,Random,3,3,23.95,21.1,Low Similarity,0.92,0.85,0.9,35.43,0.237,0.246,19.0,success,
RANDOM_MGC_3700,Random,3,3,69.58,62.69,High Similarity,0.92,0.85,1.0,8.46,0.69,0.71,25.0,success,
RANDOM_MGC_3282,Random,3,3,51.21,46.14,Moderate Similarity,0.92,0.85,1.0,5.4,0.44,0.68,21.0,success,
RANDOM_MGC_3281,Random,4,6,52.89,50.93,High Similarity,0.96,0.95,1.0,7.45,0.502,0.591,22.0,success,
RANDOM_MGC_3284,Random,3,3,50.06,45.1,Moderate Similarity,0.92,0.85,1.0,3.88,0.514,0.468,23.0,success,
RANDOM_MGC_3285,Random,3,3,58.71,52.9,High Similarity,0.92,0.85,1.0,12.68,0.537,0.703,23.0,success,
RANDOM_MGC_3283,Random,5,10,49.4,49.4,Moderate Similarity,1.0,1.0,1.0,8.29,0.481,0.525,28.0,success,
RANDOM_MGC_3286,Random,4,6,52.85,50.9,High Similarity,0.96,0.95,1.0,8.92,0.51,0.572,24.0,success,
RANDOM_MGC_3287,Random,3,3,56.31,50.73,High Similarity,0.92,0.85,1.0,3.46,0.578,0.529,22.0,success,
RANDOM_MGC_3290,Random,3,3,47.71,42.99,Moderate Similarity,0.92,0.85,1.0,3.64,0.415,0.621,25.0,success,
RANDOM_MGC_3288,Random,5,10,46.95,46.95,Moderate Similarity,1.0,1.0,1.0,11.27,0.472,0.463,26.0,success,
RANDOM_MGC_3291,Random,3,3,62.36,56.19,High Similarity,0.92,0.85,1.0,4.45,0.622,0.628,26.0,success,
RANDOM_MGC_3293,Random,3,3,56.39,50.81,High Similarity,0.92,0.85,1.0,5.71,0.549,0.599,21.0,success,
RANDOM_MGC_3289,Random,5,10,45.91,45.91,Moderate Similarity,1.0,1.0,1.0,5.61,0.432,0.522,21.0,success,
RANDOM_MGC_3292,Random,5,10,56.88,56.88,High Similarity,1.0,1.0,1.0,10.0,0.536,0.644,23.0,success,
RANDOM_MGC_3295,Random,3,3,60.22,54.25,High Similarity,0.92,0.85,1.0,5.82,0.621,0.558,23.0,success,
RANDOM_MGC_3296,Random,3,3,56.53,50.93,High Similarity,0.92,0.85,1.0,9.77,0.537,0.633,20.0,success,
RANDOM_MGC_3294,Random,5,10,51.12,51.12,High Similarity,1.0,1.0,1.0,7.57,0.525,0.48,22.0,success,
RANDOM_MGC_3298,Random,3,3,52.77,47.54,Moderate Similarity,0.92,0.85,1.0,7.94,0.478,0.644,21.0,success,
RANDOM_MGC_3299,Random,4,6,45.77,44.07,Moderate Similarity,0.96,0.95,1.0,10.44,0.464,0.443,25.0,success,
RANDOM_MGC_3300,Random,4,6,55.73,53.66,High Similarity,0.96,0.95,1.0,7.91,0.525,0.633,22.0,success,
RANDOM_MGC_3301,Random,4,6,59.45,57.25,High Similarity,0.96,0.95,1.0,7.53,0.611,0.556,26.0,success,
RANDOM_MGC_3297,Random,5,10,45.42,45.42,Moderate Similarity,1.0,1.0,1.0,4.71,0.401,0.577,26.0,success,
RANDOM_MGC_3302,Random,5,10,44.22,44.22,Moderate Similarity,1.0,1.0,1.0,8.46,0.394,0.554,26.0,success,
RANDOM_MGC_3307,Random,3,3,47.32,42.64,Moderate Similarity,0.92,0.85,1.0,8.0,0.494,0.425,20.0,success,
RANDOM_MGC_3304,Random,4,6,51.02,49.14,Moderate Similarity,0.96,0.95,1.0,6.62,0.478,0.586,24.0,success,
RANDOM_MGC_3308,Random,3,3,57.81,52.08,High Similarity,0.92,0.85,1.0,12.13,0.592,0.545,19.0,success,
RANDOM_MGC_3303,Random,5,10,39.12,39.12,Moderate Similarity,1.0,1.0,1.0,11.97,0.338,0.515,27.0,success,
RANDOM_MGC_3306,Random,4,6,49.68,47.84,Moderate Similarity,0.96,0.95,1.0,10.8,0.488,0.518,25.0,success,
RANDOM_MGC_3305,Random,5,10,51.27,51.27,High Similarity,1.0,1.0,1.0,13.66,0.466,0.621,25.0,success,
RANDOM_MGC_3312,Random,3,3,55.08,49.63,Moderate Similarity,0.92,0.85,1.0,5.3,0.518,0.626,21.0,success,
RANDOM_MGC_3309,Random,4,6,50.44,48.58,Moderate Similarity,0.96,0.95,1.0,7.14,0.51,0.491,24.0,success,
RANDOM_MGC_3311,Random,4,6,42.2,40.64,Moderate Similarity,0.96,0.95,1.0,10.98,0.4,0.473,25.0,success,
RANDOM_MGC_3314,Random,3,3,41.3,36.8,Moderate Similarity,0.92,0.85,0.95,16.84,0.417,0.405,25.0,success,
RANDOM_MGC_3313,Random,4,6,56.13,54.05,High Similarity,0.96,0.95,1.0,7.94,0.524,0.648,22.0,success,
RANDOM_MGC_3310,Random,5,10,50.0,50.0,High Similarity,1.0,1.0,1.0,10.08,0.466,0.579,25.0,success,
RANDOM_MGC_3315,Random,4,6,48.08,46.3,Moderate Similarity,0.96,0.95,1.0,7.88,0.463,0.522,23.0,success,
RANDOM_MGC_3317,Random,4,6,57.56,55.43,High Similarity,0.96,0.95,1.0,4.27,0.567,0.597,23.0,success,
RANDOM_MGC_3318,Random,4,6,56.97,54.86,High Similarity,0.96,0.95,1.0,7.23,0.549,0.618,22.0,success,
RANDOM_MGC_3320,Random,4,6,44.29,42.65,Moderate Similarity,0.96,0.95,1.0,8.22,0.413,0.512,25.0,success,
RANDOM_MGC_3316,Random,5,10,49.94,49.94,Moderate Similarity,1.0,1.0,1.0,12.54,0.496,0.507,25.0,success,
RANDOM_MGC_3319,Random,5,10,47.22,47.22,Moderate Similarity,1.0,1.0,1.0,5.58,0.445,0.537,24.0,success,
RANDOM_MGC_3321,Random,3,3,61.2,55.14,High Similarity,0.92,0.85,1.0,3.83,0.619,0.595,24.0,success,
RANDOM_MGC_3324,Random,4,6,50.36,48.5,Moderate Similarity,0.96,0.95,1.0,8.72,0.45,0.629,24.0,success,
RANDOM_MGC_3322,Random,5,10,53.64,53.64,High Similarity,1.0,1.0,1.0,3.99,0.488,0.649,24.0,success,
RANDOM_MGC_3325,Random,4,6,64.95,62.55,High Similarity,0.96,0.95,1.0,9.48,0.654,0.638,23.0,success,
RANDOM_MGC_3323,Random,5,10,51.55,51.55,High Similarity,1.0,1.0,1.0,6.85,0.484,0.588,27.0,success,
RANDOM_MGC_3326,Random,5,10,56.16,56.16,High Similarity,1.0,1.0,1.0,10.57,0.568,0.547,23.0,success,
RANDOM_MGC_3328,Random,3,3,54.06,48.71,Moderate Similarity,0.92,0.85,1.0,13.3,0.562,0.49,23.0,success,
RANDOM_MGC_3327,Random,5,10,45.99,45.99,Moderate Similarity,1.0,1.0,1.0,10.36,0.449,0.484,22.0,success,
RANDOM_MGC_3331,Random,3,3,38.39,34.59,Moderate Similarity,0.92,0.85,1.0,8.04,0.263,0.665,24.0,success,
RANDOM_MGC_3332,Random,3,3,29.92,26.96,Low Similarity,0.92,0.85,1.0,5.56,0.242,0.432,25.0,success,
RANDOM_MGC_3329,Random,5,10,49.43,49.43,Moderate Similarity,1.0,1.0,1.0,11.18,0.423,0.66,21.0,success,
RANDOM_MGC_3330,Random,5,10,57.81,57.81,High Similarity,1.0,1.0,1.0,6.02,0.583,0.567,24.0,success,
RANDOM_MGC_3334,Random,3,3,49.61,44.7,Moderate Similarity,0.92,0.85,1.0,4.89,0.42,0.673,21.0,success,
RANDOM_MGC_3333,Random,4,6,54.34,52.33,High Similarity,0.96,0.95,1.0,7.84,0.53,0.575,19.0,success,
RANDOM_MGC_3336,Random,3,3,53.71,48.4,Moderate Similarity,0.92,0.85,1.0,2.56,0.497,0.63,25.0,success,
RANDOM_MGC_3335,Random,5,10,53.83,53.83,High Similarity,1.0,1.0,1.0,6.33,0.515,0.593,23.0,success,
RANDOM_MGC_3337,Random,5,10,46.46,46.46,Moderate Similarity,1.0,1.0,1.0,7.45,0.422,0.564,26.0,success,
RANDOM_MGC_3338,Random,5,10,55.97,55.97,High Similarity,1.0,1.0,1.0,7.67,0.563,0.551,24.0,success,
RANDOM_MGC_3339,Random,5,10,48.37,48.37,Moderate Similarity,1.0,1.0,1.0,8.82,0.458,0.543,23.0,success,
RANDOM_MGC_3340,Random,5,10,52.36,52.36,High Similarity,1.0,1.0,1.0,9.49,0.505,0.567,24.0,success,
RANDOM_MGC_3342,Random,4,6,52.74,50.78,High Similarity,0.96,0.95,1.0,5.98,0.497,0.599,25.0,success,
RANDOM_MGC_3341,Random,5,10,54.58,54.58,High Similarity,1.0,1.0,1.0,13.15,0.549,0.539,25.0,success,
RANDOM_MGC_3343,Random,3,3,50.92,45.88,Moderate Similarity,0.92,0.85,1.0,4.44,0.494,0.544,24.0,success,
RANDOM_MGC_3344,Random,3,3,44.32,39.93,Moderate Similarity,0.92,0.85,1.0,6.62,0.433,0.468,24.0,success,
RANDOM_MGC_3345,Random,4,6,48.98,47.17,Moderate Similarity,0.96,0.95,1.0,6.21,0.439,0.608,26.0,success,
RANDOM_MGC_3350,Random,3,3,55.3,49.82,Moderate Similarity,0.92,0.85,1.0,2.76,0.55,0.561,18.0,success,
RANDOM_MGC_3349,Random,3,3,49.9,44.96,Moderate Similarity,0.92,0.85,1.0,6.34,0.472,0.563,21.0,success,
RANDOM_MGC_3347,Random,4,6,44.4,42.76,Moderate Similarity,0.96,0.95,1.0,11.15,0.452,0.425,25.0,success,
RANDOM_MGC_3348,Random,4,6,53.1,51.14,High Similarity,0.96,0.95,1.0,3.45,0.517,0.563,23.0,success,
RANDOM_MGC_3346,Random,5,10,51.54,51.54,High Similarity,1.0,1.0,1.0,12.35,0.504,0.541,26.0,success,
RANDOM_MGC_3352,Random,3,3,42.23,38.05,Moderate Similarity,0.92,0.85,1.0,11.43,0.374,0.535,21.0,success,
RANDOM_MGC_3356,Random,3,3,42.05,37.89,Moderate Similarity,0.92,0.85,1.0,8.6,0.376,0.524,22.0,success,
RANDOM_MGC_3354,Random,4,6,39.01,37.56,Moderate Similarity,0.96,0.95,1.0,7.49,0.333,0.523,24.0,success,
RANDOM_MGC_3355,Random,4,6,51.72,49.81,Moderate Similarity,0.96,0.95,1.0,8.51,0.482,0.599,28.0,success,
RANDOM_MGC_3353,Random,5,10,56.84,56.84,High Similarity,1.0,1.0,1.0,8.1,0.6,0.494,26.0,success,
RANDOM_MGC_3351,Random,5,10,58.84,58.84,High Similarity,1.0,1.0,1.0,6.14,0.599,0.564,22.0,success,
RANDOM_MGC_3358,Random,3,3,49.96,45.02,Moderate Similarity,0.92,0.85,1.0,6.08,0.42,0.685,23.0,success,
RANDOM_MGC_3357,Random,5,10,48.67,48.67,Moderate Similarity,1.0,1.0,1.0,7.38,0.465,0.536,22.0,success,
RANDOM_MGC_3359,Random,4,6,53.43,51.45,High Similarity,0.96,0.95,1.0,7.29,0.541,0.518,26.0,success,
RANDOM_MGC_3362,Random,4,6,59.63,57.43,High Similarity,0.96,0.95,1.0,5.71,0.595,0.6,23.0,success,
RANDOM_MGC_3360,Random,5,10,51.18,51.18,High Similarity,1.0,1.0,1.0,8.08,0.497,0.546,25.0,success,
RANDOM_MGC_3361,Random,5,10,57.13,57.13,High Similarity,1.0,1.0,1.0,8.38,0.54,0.644,20.0,success,
RANDOM_MGC_3363,Random,4,6,50.84,48.96,Moderate Similarity,0.96,0.95,1.0,7.66,0.478,0.58,25.0,success,
RANDOM_MGC_3364,Random,3,3,44.65,40.23,Moderate Similarity,0.92,0.85,1.0,7.87,0.418,0.514,21.0,success,
RANDOM_MGC_3365,Random,4,6,47.91,46.14,Moderate Similarity,0.96,0.95,1.0,4.86,0.452,0.542,24.0,success,
RANDOM_MGC_3369,Random,3,3,43.23,38.95,Moderate Similarity,0.92,0.85,1.0,5.73,0.406,0.494,21.0,success,
RANDOM_MGC_3366,Random,4,6,61.57,59.29,High Similarity,0.96,0.95,1.0,4.9,0.618,0.609,19.0,success,
RANDOM_MGC_3367,Random,4,6,48.86,47.05,Moderate Similarity,0.96,0.95,1.0,6.89,0.436,0.612,23.0,success,
RANDOM_MGC_3368,Random,4,6,53.95,51.96,High Similarity,0.96,0.95,1.0,8.48,0.505,0.62,22.0,success,
RANDOM_MGC_3370,Random,5,10,46.44,46.44,Moderate Similarity,1.0,1.0,1.0,12.53,0.389,0.641,24.0,success,
RANDOM_MGC_3371,Random,4,6,52.41,50.47,High Similarity,0.96,0.95,1.0,14.57,0.518,0.538,23.0,success,
RANDOM_MGC_3373,Random,3,3,53.42,48.13,Moderate Similarity,0.92,0.85,1.0,3.57,0.544,0.512,21.0,success,
RANDOM_MGC_3374,Random,3,3,40.07,36.1,Moderate Similarity,0.92,0.85,1.0,5.15,0.334,0.557,24.0,success,
RANDOM_MGC_3372,Random,4,6,47.32,45.57,Moderate Similarity,0.96,0.95,1.0,5.67,0.432,0.569,24.0,success,
RANDOM_MGC_3375,Random,4,6,40.16,38.67,Moderate Similarity,0.96,0.95,1.0,7.12,0.335,0.557,22.0,success,
RANDOM_MGC_3377,Random,3,3,54.2,48.83,Moderate Similarity,0.92,0.85,1.0,11.21,0.556,0.509,25.0,success,
RANDOM_MGC_3379,Random,3,3,41.88,37.32,Moderate Similarity,0.92,0.85,0.95,18.03,0.369,0.535,27.0,success,
RANDOM_MGC_3376,Random,4,6,51.38,49.48,Moderate Similarity,0.96,0.95,1.0,6.2,0.481,0.59,23.0,success,
RANDOM_MGC_3378,Random,4,6,52.35,50.41,High Similarity,0.96,0.95,1.0,12.36,0.515,0.543,25.0,success,
RANDOM_MGC_3380,Random,4,6,51.66,49.23,Moderate Similarity,0.96,0.95,0.95,15.8,0.449,0.675,23.0,success,
RANDOM_MGC_3381,Random,5,10,50.29,50.29,High Similarity,1.0,1.0,1.0,12.39,0.458,0.609,27.0,success,
RANDOM_MGC_3382,Random,4,6,48.38,46.59,Moderate Similarity,0.96,0.95,1.0,6.79,0.434,0.6,26.0,success,
RANDOM_MGC_3383,Random,4,6,56.75,54.65,High Similarity,0.96,0.95,1.0,7.51,0.568,0.566,21.0,success,
RANDOM_MGC_3384,Random,4,6,57.82,55.68,High Similarity,0.96,0.95,1.0,9.68,0.555,0.633,24.0,success,
RANDOM_MGC_3385,Random,4,6,52.6,50.65,High Similarity,0.96,0.95,1.0,6.71,0.512,0.558,25.0,success,
RANDOM_MGC_3386,Random,5,10,65.83,65.83,High Similarity,1.0,1.0,1.0,5.63,0.683,0.601,30.0,success,
RANDOM_MGC_3390,Random,3,3,57.2,51.53,High Similarity,0.92,0.85,1.0,7.84,0.51,0.716,23.0,success,
RANDOM_MGC_3389,Random,4,6,53.86,51.86,High Similarity,0.96,0.95,1.0,10.33,0.519,0.584,27.0,success,
RANDOM_MGC_3387,Random,5,10,57.87,57.87,High Similarity,1.0,1.0,1.0,6.44,0.572,0.595,27.0,success,
RANDOM_MGC_3391,Random,3,3,48.32,43.53,Moderate Similarity,0.92,0.85,1.0,13.53,0.474,0.506,24.0,success,
RANDOM_MGC_3388,Random,5,10,52.11,52.11,High Similarity,1.0,1.0,1.0,8.96,0.498,0.574,25.0,success,
RANDOM_MGC_3393,Random,3,3,53.49,48.19,Moderate Similarity,0.92,0.85,1.0,7.59,0.523,0.563,24.0,success,
RANDOM_MGC_3395,Random,3,3,64.4,58.02,High Similarity,0.92,0.85,1.0,3.3,0.608,0.729,22.0,success,
RANDOM_MGC_3394,Random,4,6,53.26,51.29,High Similarity,0.96,0.95,1.0,7.77,0.484,0.645,23.0,success,
RANDOM_MGC_3392,Random,5,10,65.87,65.87,High Similarity,1.0,1.0,1.0,3.15,0.665,0.643,28.0,success,
RANDOM_MGC_3396,Random,5,10,52.35,52.35,High Similarity,1.0,1.0,1.0,10.19,0.514,0.546,26.0,success,
RANDOM_MGC_3397,Random,5,10,59.68,59.68,High Similarity,1.0,1.0,1.0,5.17,0.583,0.63,26.0,success,
RANDOM_MGC_3401,Random,3,3,63.78,57.46,High Similarity,0.92,0.85,1.0,1.26,0.625,0.668,24.0,success,
RANDOM_MGC_3398,Random,5,10,52.01,52.01,High Similarity,1.0,1.0,1.0,12.21,0.465,0.649,24.0,success,
RANDOM_MGC_3400,Random,4,6,52.95,50.99,High Similarity,0.96,0.95,1.0,3.63,0.502,0.593,25.0,success,
RANDOM_MGC_3399,Random,5,10,60.86,60.86,High Similarity,1.0,1.0,1.0,5.2,0.586,0.66,28.0,success,
RANDOM_MGC_3403,Random,3,3,41.99,37.83,Moderate Similarity,0.92,0.85,1.0,1.77,0.419,0.421,19.0,success,
RANDOM_MGC_3402,Random,5,10,53.86,53.86,High Similarity,1.0,1.0,1.0,9.63,0.522,0.578,26.0,success,
RANDOM_MGC_3407,Random,4,6,55.97,53.9,High Similarity,0.96,0.95,1.0,8.78,0.505,0.686,26.0,success,
RANDOM_MGC_3404,Random,5,10,53.96,53.96,High Similarity,1.0,1.0,1.0,5.09,0.553,0.509,28.0,success,
RANDOM_MGC_3405,Random,5,10,63.17,63.17,High Similarity,1.0,1.0,1.0,9.03,0.613,0.675,28.0,success,
RANDOM_MGC_3408,Random,4,6,55.15,53.11,High Similarity,0.96,0.95,1.0,6.42,0.519,0.626,25.0,success,
